entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image recognition,1,Image Recognition,14,1.0
Few-shot segmentation,9,Few-shot segmentation approach,11,0.9349298477172852
Few-shot segmentation,9,Few-Shot Segmentation,33,1.0000001192092896
Few-shot segmentation,9,Few-shot segmentation research,34,0.896149218082428
Few-shot segmentation,9,Few-shot image segmentation,40,0.9538875818252563
Few-shot segmentation,9,Few-shot Image Segmentation,47,0.9538875818252563
Few-shot segmentation,9,few-shot segmentation,118,1.0000001192092896
Few-shot segmentation,9,Few-shot semantic segmentation,136,0.8894989490509033
Few-shot segmentation,9,Few-shot learning/segmentation,162,0.8999255895614624
Few-shot segmentation,9,Few-shot segmentation model,176,0.9188429117202759
Few-shot segmentation approach,11,Few-Shot Segmentation,33,0.9349298477172852
Few-shot segmentation approach,11,Few-shot segmentation research,34,0.9402616024017334
Few-shot segmentation approach,11,Few-shot image segmentation,40,0.9193688035011292
Few-shot segmentation approach,11,Few-shot Image Segmentation,47,0.9193688035011292
Few-shot segmentation approach,11,few-shot segmentation,118,0.9349298477172852
Few-shot segmentation approach,11,Few-shot segmentation model,176,0.9130173921585083
ANNOTATION PROCESS,13,Annotation Strategy,95,0.8956006765365601
Visual recognition,17,visual recognition,49,1.0
Pre-trained weights,19,pre-trained weights,129,1.0
COCO Classes,28,MS COCO Classes,94,0.8952980041503906
COCO Classes,28,COCO classes,140,1.0
Few-Shot Learning,29,Few-shot learning,43,1.0
Few-Shot Learning,29,few-shot learning,56,1.0
Few-Shot Learning,29,Few-shot learning/segmentation,162,0.8802992701530457
COCO datasets,31,COCO dataset,120,0.9545468688011169
Few-Shot Segmentation,33,Few-shot segmentation research,34,0.896149218082428
Few-Shot Segmentation,33,Few-shot image segmentation,40,0.9538875818252563
Few-Shot Segmentation,33,Few-shot Image Segmentation,47,0.9538875818252563
Few-Shot Segmentation,33,few-shot segmentation,118,1.0000001192092896
Few-Shot Segmentation,33,Few-shot semantic segmentation,136,0.8894989490509033
Few-Shot Segmentation,33,Few-shot learning/segmentation,162,0.8999255895614624
Few-Shot Segmentation,33,Few-shot segmentation model,176,0.9188429117202759
Few-shot segmentation research,34,few-shot segmentation,118,0.896149218082428
Few-shot segmentation research,34,Few-shot segmentation model,176,0.9009394645690918
Few-shot image classification,37,Few-shot classification,60,0.9104079008102417
Few-shot image classification,37,Few-shot Classification,80,0.9104079008102417
ImageNet/COCO dataset,39,COCO dataset,120,0.8891606330871582
Few-shot image segmentation,40,Few-shot Image Segmentation,47,1.0
Few-shot image segmentation,40,few-shot segmentation,118,0.9538875818252563
Few-shot image segmentation,40,Few-shot segmentation model,176,0.8875755071640015
Semantic segmentation,41,semantic segmentation,53,1.0000001192092896
Semantic segmentation,41,Semantic Segmentation,76,1.0000001192092896
Few-shot learning,43,few-shot learning,56,1.0
Few-shot learning,43,Few-shot learning/segmentation,162,0.8802992701530457
Few-shot Image Segmentation,47,few-shot segmentation,118,0.9538875818252563
Few-shot Image Segmentation,47,Few-shot segmentation model,176,0.8875755071640015
semantic segmentation,53,Semantic Segmentation,76,1.0000001192092896
segmentation,54,Segmentation,137,1.0000001192092896
few-shot learning,56,Few-shot learning/segmentation,162,0.8802992701530457
Instance Level Segmentation,59,Instance-level segmentation,84,0.9718557000160217
Instance Level Segmentation,59,Instance segmentation,88,0.9339858889579773
Few-shot classification,60,Few-shot Classification,80,1.0
Metric learning,63,Metric Learning,72,1.0000001192092896
Two-branch network,65,Two-branch Network,73,1.0
Instance-level segmentation,84,Instance segmentation,88,0.9354371428489685
MS COCO Classes,94,COCO classes,140,0.8952980041503906
ReLU activation,99,ReLU Activation,106,1.000000238418579
few-shot segmentation,118,Few-shot semantic segmentation,136,0.8894989490509033
few-shot segmentation,118,Few-shot learning/segmentation,162,0.8999255895614624
few-shot segmentation,118,Few-shot segmentation model,176,0.9188429117202759
Model III,126,Model II,134,0.8910993337631226
Model I,133,Model II,134,0.9066286683082581
Cell counting,159,Cell Counting,169,1.0
Medical image analysis,160,Medical Image Analysis,168,1.0
Nodes: Few-shot segmentation<==>Few-Shot Segmentation
A computer vision task that focuses on segmenting images with limited training data.,1,"The task of segmenting images with limited training data, as described in the text.",0,0.8757765889167786
The task of segmenting images with limited training data.,7,"The task of segmenting images with limited training data, as described in the text.",0,0.8564862012863159
Nodes: Few-shot segmentation<==>Few-shot image segmentation
A computer vision task that focuses on segmenting images with limited training data.,1,The task of segmenting images with limited training data.,0,0.8822982907295227
The task of performing segmentation with limited training data.,3,The task of segmenting images with limited training data.,0,0.9271886944770813
The task of segmenting images with limited training data.,7,The task of segmenting images with limited training data.,0,1.0
Nodes: Few-shot segmentation<==>few-shot segmentation
A computer vision task that focuses on segmenting images with limited training data.,1,The task of segmenting images with limited training data.,0,0.8822982907295227
The task of performing segmentation with limited training data.,3,The task of segmenting images with limited training data.,0,0.9271886944770813
The task of segmenting images with limited training data.,7,The task of segmenting images with limited training data.,0,1.0
Nodes: Few-shot segmentation<==>Few-shot semantic segmentation
The task of performing segmentation with limited training data.,3,The objective of segmenting images with limited training data.,0,0.8910819292068481
The task of segmenting images with limited training data.,7,The objective of segmenting images with limited training data.,0,0.9550091624259949
Nodes: Visual recognition<==>visual recognition
The task of identifying and understanding objects in images.,0,The task of identifying and classifying objects within images.,0,0.8956664204597473
Nodes: Pre-trained weights<==>pre-trained weights
Weights of a model that have been trained on a different dataset.,0,"Weights obtained from training on a different dataset, used to initialize a model.",0,0.8599028587341309
Weights of a model that have been trained on a different dataset.,1,"Weights obtained from training on a different dataset, used to initialize a model.",0,0.8599028587341309
Nodes: Few-Shot Segmentation<==>Few-shot image segmentation
