entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
NLP (Natural Language Processing),2,natural language processing (NLP),39,0.9430360794067383
Sentiment Analysis,3,Sentiment analysis,107,1.0
Financial PhraseBank,4,Financial Phrasebank,108,1.0000001192092896
GloVe,25,GLoVe,40,1.000000238418579
GloVe,25,GLoVE,48,1.000000238418579
discriminative fine-tuning,29,Discriminative fine-tuning,68,0.9999999403953552
discriminative fine-tuning,29,Discriminative Fine-tuning,73,0.9999999403953552
slanted triangular learning rates,30,Slanted triangular learning rates,67,1.0000001192092896
slanted triangular learning rates,30,Slanted Triangular Learning Rates,72,1.0000001192092896
gradual unfreezing,31,Gradual unfreezing,69,1.0
gradual unfreezing,31,Gradual Unfreezing,74,0.9999998807907104
gradual unfreezing,31,Gradual unfreezing (GU),110,0.885400116443634
Language Modeling,35,language modeling,57,1.0000001192092896
GLoVe,40,GLoVE,48,1.000000238418579
Question Answering,42,question answering,117,1.0
NLP tasks,45,NLP Tasks,51,1.0
classification,47,Classification,103,1.0000001192092896
FinBERT Task,54,FinBERT - task,98,0.9605570435523987
next sentence prediction,58,Next sentence prediction,64,1.0000001192092896
Slanted triangular learning rates,67,Slanted Triangular Learning Rates,72,1.0000001192092896
Discriminative fine-tuning,68,Discriminative Fine-tuning,73,0.9999999403953552
Gradual unfreezing,69,Gradual Unfreezing,74,0.9999998807907104
Gradual unfreezing,69,Gradual unfreezing (GU),110,0.885400116443634
Gradual Unfreezing,74,Gradual unfreezing (GU),110,0.8854000568389893
accuracy,90,Accuracy,101,0.9999999403953552
Financial corpus,111,financial corpus,119,0.9999999403953552
named entity recognition,116,Named Entity Recognition,120,1.0
Nodes: Financial PhraseBank<==>Financial Phrasebank
A dataset created by Malo et al. (2014) used for sentiment analysis in the financial domain.,0,A dataset used for sentiment analysis in the financial domain.,0,0.9251852035522461
A dataset used for financial sentiment analysis.,1,A dataset used for sentiment analysis in the financial domain.,0,0.9746309518814087
"A dataset used for sentiment analysis of financial news, where the method achieved state-of-the-art results.",2,A dataset used for sentiment analysis in the financial domain.,0,0.8881245851516724
