entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,1,Transformer-layer distillation,52,0.9141108989715576
Data augmentation,12,Data Augmentation (DA),43,0.9258517026901245
Data augmentation,12,Data Augmentation,55,1.0000001192092896
Loss functions,15,Loss Functions,19,1.0000001192092896
General domain corpus,16,General Domain Corpus,20,1.0
Prediction-layer distillation,25,Prediction layer distillation,51,0.9547895789146423
Task-specific distillation,31,Task-specific Distillation (TD),42,0.9535990953445435
Task-specific distillation,31,Task-specific Distillation,54,1.0
General Distillation (GD),41,General Distillation,53,0.8972368240356445
Task-specific Distillation (TD),42,Task-specific Distillation,54,0.9535990953445435
Data Augmentation (DA),43,Data Augmentation,55,0.9258517026901245
Intermediate layer distillation,50,Intermediate Layer Distillation,57,1.0000001192092896
Nodes: General domain corpus<==>General Domain Corpus
The large-scale unsupervised text corpus used for pre-training BERT and subsequently used by TinyBERT to mimic the teacher's behavior through Transformer distillation.,0,"The large-scale unsupervised text corpus used for pre-training BERT, and subsequently, for the initial Transformer distillation stage of TinyBERT.",0,0.9145008325576782
