entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
pose estimation,0,Pose estimation,15,1.0000001192092896
pose estimation,0,Pose Estimation,21,1.0000001192092896
human detection,1,Human detection,16,1.0
human detection,1,Human Detection,22,1.0
person Re-identification (Re-ID),2,Person Re-identification (Re-ID),17,1.0000001192092896
occlusion-aware strategy,6,Occlusion-aware strategy,23,1.0
keypoint detection,7,Keypoint Detection,24,1.0
ResNet-18,11,ResNet 18,53,0.9448859691619873
Pose estimation,15,Pose Estimation,21,1.0000001192092896
Human detection,16,Human Detection,22,1.0
Fast R-CNN,32,Faster R-CNN,33,0.907331645488739
Non-Maximum Suppression,43,Non-maximum suppression,51,1.0
FastPose-50,57,FastPose - 50,60,1.0
FastPose-101,58,FastPose - 101,61,0.9999998807907104
Nodes: pose estimation<==>Pose Estimation
The process of identifying the pose of a person in an image or video.,0,The task of identifying the pose of a person in an image or video.,0,0.9501835703849792
The process of identifying the pose of a person in an image or video.,0,"The task of determining the pose of a person or object in an image, typically by identifying keypoints.",4,0.8606787919998169
The process of identifying the pose of a person in an image or video.,0,The task of identifying the pose of a person in an image or video.,5,0.9501835703849792
The process of identifying the pose of a person in an image or video.,1,The task of identifying the pose of a person in an image or video.,0,0.9501835703849792
The process of identifying the pose of a person in an image or video.,1,"The task of determining the pose of a person or object in an image, typically by identifying keypoints.",4,0.8606787919998169
The process of identifying the pose of a person in an image or video.,1,The task of identifying the pose of a person in an image or video.,5,0.9501835703849792
The process of identifying the pose of a person in an image or video.,2,The task of identifying the pose of a person in an image or video.,0,0.9501835703849792
The process of identifying the pose of a person in an image or video.,2,"The task of determining the pose of a person or object in an image, typically by identifying keypoints.",4,0.8606787919998169
The process of identifying the pose of a person in an image or video.,2,The task of identifying the pose of a person in an image or video.,5,0.9501835703849792
The process of identifying the pose of a person in an image or video.,3,The task of identifying the pose of a person in an image or video.,0,0.9501835703849792
The process of identifying the pose of a person in an image or video.,3,"The task of determining the pose of a person or object in an image, typically by identifying keypoints.",4,0.8606787919998169
