entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image object classification,1,Image Classification,49,0.911897599697113
Image object classification,1,Image classification,81,0.911897599697113
Object detection,6,Object Detection,50,1.0
Car detection,10,car detection,132,1.000000238418579
Fast R-CNN,14,Faster R-CNN,16,0.9073314070701599
Region Proposal Network (RPN),17,Region Proposal Network,89,0.8885173797607422
Conv3_3,31,Conv5_3,32,0.888286292552948
Conv3_3,31,conv4_3,87,0.9229940176010132
Conv3_3,31,conv5_3,88,0.888286292552948
Conv3_3,31,Conv4_3,101,0.9229940176010132
Conv5_3,32,conv4_3,87,0.9089334011077881
Conv5_3,32,conv5_3,88,1.0
Conv5_3,32,Conv4_3,101,0.9089334011077881
Conv5_3,32,conv5,119,0.9088695049285889
conv 5 3,41,Conv 5,111,0.8886085152626038
conv 5 3,41,CONV 5,114,0.8886085152626038
Image Classification,49,Image classification,81,1.0
Convolutional layers,62,Convolutional Layers,74,1.0
Input resolution,83,input resolution,120,1.0
KITTI Image Resolution,84,Resized KITTI Image Resolution,85,0.9065227508544922
conv4_3,87,conv5_3,88,0.9089334011077881
conv4_3,87,Conv4_3,101,1.0000001192092896
conv4_3,87,Conv 4_3,112,0.9001803398132324
conv4_3,87,CONV 4_3,113,0.9001803398132324
conv5_3,88,Conv4_3,101,0.9089334011077881
conv5_3,88,conv5,119,0.9088695049285889
Accuracy,93,accuracy,121,1.0
Conv4_3,101,Conv 4_3,112,0.9001803398132324
Conv4_3,101,CONV 4_3,113,0.9001803398132324
Input images,105,input images,122,1.0000001192092896
Conv 5,111,CONV 5,114,1.0000001192092896
Conv 5,111,conv5,119,0.9091476798057556
Conv 4_3,112,CONV 4_3,113,1.0
CONV 5,114,conv5,119,0.9091476798057556
TABLE 2,115,Table 2,118,0.9999999403953552
Nodes: Conv3_3<==>Conv5_3
"A specific convolutional neural network (CNN) layer, specifically layer 3_3 in the VGG16 architecture, used for feature extraction in the SDP+CRC method.",0,"A specific convolutional neural network (CNN) layer, specifically layer 5_3, used for feature extraction in the SDP+CRC method.",0,0.9514501690864563
Nodes: Conv5_3<==>Conv4_3
"The CNN layer conv5_3 of VGG16, used as input to the Region Proposal Network.",2,"The CNN layer conv4_3 of VGG16, used as input to the Region Proposal Network.",0,0.9866089820861816
Nodes: conv4_3<==>conv5_3
A layer within the VGG16 architecture.,0,A layer within the VGG16 architecture.,0,1.0000001192092896
Nodes: Accuracy<==>accuracy
A measure of how well a model performs.,0,The measure of how well a model performs.,0,0.9718629121780396
Nodes: TABLE 2<==>Table 2
The table where the results of the experiments are reported.,0,"The table that contains the results of the experiments, specifically the accuracy results for different configurations.",0,0.8936715722084045
