entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Inference speed,1,Inference Speed,13,0.9999998807907104
Pruning,2,PRUNING,11,1.0000001192092896
Sparsity,3,sparsity,87,1.0000001192092896
Data centers,5,DATA CENTER SERVERS,25,0.9061625599861145
Fully connected layers,7,fully connected layers,62,0.9999999403953552
Model size,20,model size,60,1.0
Accuracy,21,accuracy,85,0.9999999403953552
Speed,22,speed,105,1.0000001192092896
Sparse CNN,28,sparse CNNs,103,0.9367862939834595
Convolution layers,29,Convolution Layers,56,1.0000001192092896
Convolution layers,29,convolution layers,61,1.0000001192092896
Classification speed,31,classification speed,59,1.000000238418579
Classification speed,31,Classification Speed,97,1.0000001192092896
Classification speed,31,CLASSIFICATION SPEED,112,1.0000001192092896
Sparse convolution,33,Sparse Convolution,38,1.0000001192092896
Sparse convolution,33,Challenges of Sparse Convolution,39,0.8854861259460449
Sparse convolution,33,sparse convolution,57,1.0000001192092896
Arithmetic intensity,34,arithmetic intensity,63,1.0000001192092896
Sparse Convolution,38,Challenges of Sparse Convolution,39,0.8854861259460449
Sparse Convolution,38,sparse convolution,57,1.0000001192092896
Challenges of Sparse Convolution,39,sparse convolution,57,0.8854861259460449
Xeon processors,44,Xeon Processors,51,1.0000001192092896
Atom processors,45,Atom Processors,52,1.0
Classification throughput,47,CLASSIFICATION THROUGHPUTS,113,0.9627977013587952
Images Per Second,55,"2,371 images per second",101,0.9142019748687744
Convolution Layers,56,convolution layers,61,1.0000001192092896
classification speed,59,Classification Speed,97,1.0000001192092896
classification speed,59,CLASSIFICATION SPEED,112,1.0000001192092896
dense convolution,65,Dense convolution,73,1.000000238418579
FC Decay Multiplier 1,94,FC Decay Multiplier 0.1,95,0.9674803018569946
FC Decay Multiplier 1,94,FC Decay Multiplier 0.01,96,0.9434948563575745
Classification Speed,97,CLASSIFICATION SPEED,112,1.0
Nodes: Inference speed<==>Inference Speed
The speed at which a model can make predictions or draw conclusions.,0,"The speed at which a model can make predictions, which is a key performance metric in many applications.",0,0.9122247695922852
Nodes: Pruning<==>PRUNING
A technique used to reduce the size of a neural network by removing less important connections or weights.,0,"A technique used to reduce the size and computational cost of a neural network, often employed to improve inference speed.",0,0.8690711259841919
Nodes: Convolution layers<==>convolution layers
Layers within a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,0,0.9825164675712585
Layers within a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,1,0.9825164675712585
Layers within a CNN that perform convolution operations.,1,Layers within a CNN that perform convolutional operations.,2,0.9797022342681885
Nodes: Classification speed<==>classification speed
The speed at which a model can classify images.,1,The speed at which a model can classify data.,0,0.9083138108253479
The speed at which a model can classify images.,1,The speed at which a model can classify images.,1,1.0
Nodes: Sparse convolution<==>Sparse Convolution
A technique used in sparse CNNs to reduce computational requirements by applying sparsity to convolution operations.,0,A method used to reduce compute requirements in CNNs by applying sparsity to convolution layers.,0,0.9249335527420044
Nodes: FC Decay Multiplier 1<==>FC Decay Multiplier 0.1
The multiplier applied to the weight decay for fully connected (FC) layers.,0,The multiplier applied to the weight decay for fully connected (FC) layers.,0,1.0
Nodes: FC Decay Multiplier 1<==>FC Decay Multiplier 0.01
The multiplier applied to the weight decay for fully connected (FC) layers.,0,The multiplier applied to the weight decay for fully connected (FC) layers.,0,1.0
