entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-Shot Learning,1,Few-shot learning,23,1.0
Few-shot image segmentation,8,Few-shot segmentation,14,0.9538876414299011
Few-shot image segmentation,8,Few-shot segmentation model,42,0.8875755071640015
Few-shot segmentation,14,Few-shot segmentation model,42,0.9188428521156311
Binary cross-entropy (BCE) loss,15,Binary Cross-Entropy (BCE) loss,25,1.0000001192092896
Nodes: Few-Shot Learning<==>Few-shot learning
An approach to machine learning where models learn from a limited number of training examples.,0,A machine learning paradigm where models learn from a limited number of training examples.,0,0.9192611575126648
A machine learning paradigm where models learn from a limited number of training examples.,1,A machine learning paradigm where models learn from a limited number of training examples.,0,1.0
A machine learning paradigm where models learn from a limited number of training examples.,2,A machine learning paradigm where models learn from a limited number of training examples.,0,1.0
Nodes: Few-shot image segmentation<==>Few-shot segmentation
A computer vision task where models learn to segment objects from a limited number of training examples.,0,A computer vision task where models learn to segment objects from a limited number of training examples.,0,0.9999999403953552
A computer vision task where models learn to segment objects from a limited number of training examples.,0,A computer vision task where models learn to segment objects from a limited number of training examples.,1,0.9999999403953552
