entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation method,0,Transformer Distillation,30,0.9674113392829895
Transformer distillation method,0,Transformer distillation,34,0.9674113392829895
Transformer distillation method,0,Transformer-layer distillation,57,0.9009911417961121
Transformer layers,3,Transformer layer,49,0.9557358622550964
Data Augmentation (DA),12,Data Augmentation,68,0.9258518218994141
Hidden States,22,Hidden states,25,1.0000001192092896
Attention Matrices,23,Attention matrices,26,1.0
Attention Matrices,23,Attention matrices A,33,0.8927143216133118
Attention matrices,26,Attention matrices A,33,0.8927143216133118
Transformer Distillation,30,Transformer distillation,34,1.0
Transformer Distillation,30,Transformer-layer distillation,57,0.9141109585762024
Multi-Head Attention (MHA),31,Multi-Head Attention,39,0.9187127947807312
Transformer distillation,34,Transformer-layer distillation,57,0.9141109585762024
Prediction-layer distillation,36,Prediction Layer Distillation,63,0.9547895789146423
Nodes: Transformer distillation method<==>Transformer Distillation
"A novel method specifically designed for knowledge distillation of Transformer-based models, used to transfer knowledge from BERT to TinyBERT.",0,"The novel distillation method proposed for Transformer-based models, specifically designed to transfer knowledge from BERT to TinyBERT by fitting different representations from BERT layers.",0,0.9135096669197083
"A novel method proposed for distilling knowledge specifically for Transformer-based models, used to transfer knowledge from BERT to TinyBERT.",1,"The novel distillation method proposed for Transformer-based models, specifically designed to transfer knowledge from BERT to TinyBERT by fitting different representations from BERT layers.",0,0.8936845660209656
Nodes: Transformer layers<==>Transformer layer
"Layers within the Transformer architecture, including Multi-Head Attention and Feed-Forward Networks, from which knowledge is distilled.",1,"Layers within the Transformer architecture, including Multi-Head Attention and Feed-Forward Networks, from which knowledge is distilled.",0,1.0
"Key components of the Transformer architecture, including Multi-Head Attention and Feed-Forward Networks, from which knowledge is distilled in TinyBERT.",3,"Layers within the Transformer architecture, including Multi-Head Attention and Feed-Forward Networks, from which knowledge is distilled.",0,0.9084437489509583
