entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,0,Concurrent Activity Recognition,22,0.9999998807907104
Hockey dataset,3,Hockey Dataset,28,1.0
Non-local neural network,19,Non-local Neural Network,33,1.0000001192092896
Tri-axial Self-Attention,21,Triaxial self-attention,35,0.9139496684074402
VGG Parameters,45,Built-in VGG Parameters,46,0.9330252408981323
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
The task of identifying multiple activities happening simultaneously in a video.,0,The task of recognizing multiple activities happening simultaneously within a video.,0,0.9700626730918884
The task of identifying multiple activities happening simultaneously within a video. The text highlights the challenges and approaches to this task.,1,The task of recognizing multiple activities happening simultaneously within a video.,0,0.9044656157493591
The task of identifying multiple activities happening simultaneously in a video.,2,The task of recognizing multiple activities happening simultaneously within a video.,0,0.9700626730918884
Nodes: VGG Parameters<==>Built-in VGG Parameters
The parameters of the VGG model used for feature extraction.,0,The pre-trained parameters of the VGG model that were used for feature extraction.,0,0.9309506416320801
