entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Anchor box,5,Anchor Box,36,1.0
Context windows,6,Context Window,35,0.9433626532554626
conv5_3,7,conv4_3,26,0.9089332818984985
conv5_3,7,conv5,34,0.9088695049285889
Input image resolution,25,Input Image Resolution,37,1.0000001192092896
conv4_3,26,conv1,33,0.8872796893119812
Nodes: conv5_3<==>conv4_3
"A convolutional layer in VGG16, used as a feature layer in Faster R-CNN for car detection, and compared with conv4_3.",1,"A convolutional layer in VGG16, used as a feature layer in Faster R-CNN for car detection, and compared with conv5_3.",0,0.9922682046890259
"A convolutional layer (layer 13) in the VGG16 architecture, used as a feature layer for the R-CNN branch.",2,"A convolutional layer (layer 10) in the VGG16 architecture, used as a feature layer for the R-CNN branch.",1,0.9781054854393005
Nodes: Input image resolution<==>Input Image Resolution
"The size of the input images used for training and testing the Faster R-CNN models, with different resolutions explored to optimize car detection accuracy.",0,"The size of the input images, which was found to have a significant impact on the accuracy of car detection using Faster R-CNN.",0,0.9234883785247803
