entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-Shot Learning,4,Few-shot learning,20,1.0000001192092896
Few-shot image segmentation,11,Few-shot segmentation,35,0.9538876414299011
Few-shot image segmentation,11,few-shot segmentation,56,0.9538876414299011
Few-shot image segmentation,11,few-shot segmentation model,60,0.8875755667686462
Few-shot segmentation,35,Few-shot semantic segmentation,46,0.8894988894462585
Few-shot segmentation,35,few-shot segmentation,56,1.0
Few-shot segmentation,35,few-shot segmentation model,60,0.9188428521156311
Few-shot semantic segmentation,46,few-shot segmentation,56,0.8894988894462585
few-shot segmentation,56,few-shot segmentation model,60,0.9188428521156311
few-shot segmentation model,60,Baseline Few-shot Segmentation Model,61,0.931977391242981
