entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-Shot Learning,4,Few-shot learning,18,1.0000001192092896
Semantic Segmentation,13,Semantic segmentation,19,1.000000238418579
Few-shot classification,27,Few-shot classification datasets,30,0.9009842872619629
Few-shot segmentation,32,Few-shot semantic segmentation,47,0.8894989490509033
Few-shot segmentation,32,Few-shot segmentation model,62,0.9188429117202759
Model III,45,Model II,54,0.8910994529724121
Model I,53,Model II,54,0.9066286683082581
Few-shot segmentation model,62,Baseline few-shot segmentation model,70,0.931977391242981
Class diversity,64,Class Diversity,72,1.0
Nodes: Semantic Segmentation<==>Semantic segmentation
"The task of assigning a semantic label (e.g., 'car', 'person') to each pixel in an image.",0,The task of assigning a semantic label to each pixel in an image.,0,0.9186326265335083
"The task of assigning a semantic label (e.g., 'car', 'person') to each pixel in an image.",0,"The task of assigning a semantic label (e.g., 'car', 'person', 'road') to each pixel in an image.",1,0.9952559471130371
