entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Human detection,0,human detection,25,0.9999998807907104
Human detection,0,Human Detection,30,0.9999998807907104
Pose estimation,1,Pose Estimation,11,1.0
Pose estimation,1,pose estimation,26,1.0
Person Re-identification (Re-ID),2,person Re-identification (Re-ID),27,1.0
Person Re-identification (Re-ID),2,Person Re-ID,31,0.9219735860824585
Scale variation problem,3,scale variation problem,29,1.0
Occlusion-aware strategy,5,occlusion-aware strategy,66,1.0
Pose tracking,6,pose tracking,21,1.0000001192092896
Pose tracking,6,Human Pose Tracking,45,0.932416558265686
Backbone networks,7,Backbone network,65,0.9173830151557922
Backbone networks,7,backbone networks,80,1.0
ResNet-18,9,ResNet 18,81,0.9448860883712769
Pose Estimation,11,pose estimation,26,1.0
Keypoint Detection,13,Keypoint detection,49,1.0
Multi-person pose estimation,16,Multi-person pose tracking,37,0.8976294994354248
pose tracking,21,Human Pose Tracking,45,0.932416558265686
human detection,25,Human Detection,30,0.9999998807907104
person Re-identification (Re-ID),27,Person Re-ID,31,0.9219735860824585
articulated multi-person pose tracking,28,Multi-person pose tracking,37,0.9320430159568787
Object detection,54,Object Detection,57,1.0
Fast R-CNN,55,Faster R-CNN,56,0.9073317050933838
Backbone network,65,backbone networks,80,0.917383074760437
PoseTrack dataset,72,PoseTrack Dataset,82,1.0
Nodes: Human detection<==>human detection
The task of identifying and locating humans within an image or video.,0,The task of identifying and locating humans within an image or video.,0,1.0
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating humans within an image or video.,1,0.9590655565261841
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating human figures within an image or video.,3,0.9138068556785583
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating human figures within an image or video.,4,0.9138068556785583
The process of identifying the presence and location of humans within an image or video.,1,The task of identifying and locating humans within an image or video.,0,0.9048898220062256
The process of identifying the presence and location of humans within an image or video.,1,The process of identifying and locating humans within an image or video.,1,0.9479379057884216
The process of identifying the presence and location of humans within an image or video.,1,The process of identifying human presence within an image.,2,0.8890656232833862
