entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-task Network),0,MTN (Multi-task network),37,1.000000238418579
Pose Estimation,2,Pose estimation,35,0.9999999403953552
Person Re-identification (Re-ID),3,Person Re-ID,36,0.9219735860824585
SIFP (Scale-normalized Image and Feature Pyramids),4,SIFP (scale-normalized image pyramid and feature pyramid),38,0.9748291969299316
SIFP (Scale-normalized Image and Feature Pyramids),4,SIFP (Scale-normalized Image and Feature Pyramid),54,0.9854750037193298
Pose tracking,12,Pose Tracking,46,1.000000238418579
Fast R-CNN,27,Faster R-CNN,28,0.907331645488739
SIFP (scale-normalized image pyramid and feature pyramid),38,SIFP (Scale-normalized Image and Feature Pyramid),54,0.9833216071128845
person search datasets,44,Person Search Datasets,48,1.0
Nodes: MTN (Multi-task Network)<==>MTN (Multi-task network)
"An end-to-end network designed for human detection, pose estimation, and person re-identification tasks simultaneously.",0,"A unified network that performs human detection, pose estimation, and person Re-ID simultaneously.",0,0.8756572008132935
Nodes: Person Re-identification (Re-ID)<==>Person Re-ID
The task of identifying and tracking individuals across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,1,0.8622446656227112
Nodes: Pose tracking<==>Pose Tracking
The task of tracking the poses of people over time in a video.,0,The task of estimating and tracking the pose (body position and orientation) of a person or object over time in a video sequence.,0,0.8562699556350708
The task of tracking the pose of a person over a sequence of frames.,1,The task of estimating and tracking the pose (body position and orientation) of a person or object over time in a video sequence.,0,0.8517554998397827
Nodes: Fast R-CNN<==>Faster R-CNN
A method that jointly predicts the class and coordinates of objects in an image.,0,A method that jointly predicts the class and coordinates of objects in an image.,0,1.0000001192092896
Nodes: person search datasets<==>Person Search Datasets
"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network for person Re-ID.",0,"Datasets used for training the head network for person Re-ID, containing images of multiple people and corresponding ID annotations.",0,0.9669941067695618
