entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
word embeddings,5,Word embeddings,28,1.0
word embeddings,5,Word embedding,34,0.9317356944084167
word embeddings,5,Word Embeddings,62,1.0
Object-Hypernym co-occurrences,6,Object-Hypernym Co-occurrences,17,1.0
unsupervised clustering,7,Unsupervised clustering,21,0.9999998807907104
unsupervised clustering,7,Unsupervised Clustering,42,1.0
supervised partitioning,8,Supervised partitioning,22,0.9999998807907104
supervised partitioning,8,Supervised Partitioning,43,0.9999998807907104
visual concepts,11,Visual concepts,29,0.9999999403953552
Unsupervised clustering,21,Unsupervised Clustering,42,1.0
Supervised partitioning,22,Supervised Partitioning,43,0.9999997615814209
Word embeddings,28,Word embedding,34,0.9317356944084167
Word embeddings,28,Word Embeddings,62,1.0
Vis-w2v,31,vis-w2v,50,1.0
Word embedding,34,Word Embeddings,62,0.9317356944084167
Vision-language tasks,35,Vision-Language Tasks,45,1.0000001192092896
Zero-shot-like analysis,40,Zero-shot-like Analysis,44,1.000000238418579
Multi-task extension,48,Multi-task Extension,61,1.0000001192092896
ViCo embeddings,65,ViCo Embeddings,105,1.000000238418579
"Synset Pair (So, Sa)",90,"Synset Pair (Sa1, Sa2)",91,0.8978410959243774
"Synset Pair (Sa1, Sa2)",91,"Synset Pair (Sc1, Sc2)",92,0.9053502678871155
vis-w2v based embeddings,98,Vis-w2v Based Embeddings,104,1.000000238418579
Coarse categories,100,Coarse Categories,102,1.0000001192092896
Random Vectors,101,random vectors,129,1.0000001192092896
Nodes: word embeddings<==>Word embeddings
"Representations of words in a vector space, capturing semantic relationships.",0,"Vector representations of words, capturing semantic relationships.",1,0.8756697177886963
"Representations of words in a vector space, capturing semantic relationships.",0,"Representations of words in a vector space, capturing semantic relationships.",2,1.0
Nodes: word embeddings<==>Word embedding
"Representations of words in a vector space, capturing semantic relationships.",0,"A representation of words in a vector space, capturing semantic relationships.",0,0.9689575433731079
A representation of words in a vector space.,1,A representation of a word in a vector space.,1,0.9646207690238953
Representations of words in a vector space.,2,A representation of a word in a vector space.,1,0.9392871260643005
Nodes: visual concepts<==>Visual concepts
Concepts related to visual data.,0,Concepts related to visual data.,0,1.0
Nodes: Unsupervised clustering<==>Unsupervised Clustering
A task where data points are grouped without predefined categories.,1,The task of grouping data points without prior knowledge of their categories.,0,0.8720045685768127
Nodes: Supervised partitioning<==>Supervised Partitioning
A task involving dividing data into predefined groups based on labeled data.,1,The task of dividing a dataset into distinct subsets based on labeled data.,0,0.8562198281288147
Nodes: Word embeddings<==>Word embedding
"Representations of words in a vector space, capturing semantic relationships.",2,"A representation of words in a vector space, capturing semantic relationships.",0,0.9689576625823975
Nodes: Vision-language tasks<==>Vision-Language Tasks
Tasks that involve both visual and textual data.,0,"Tasks that involve both visual and textual data, such as image captioning or visual question answering.",0,0.8936740159988403
