entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,2,Transformer-layer distillation,50,0.9141110181808472
Knowledge distillation (KD),3,Knowledge Distillation (KD),24,1.0
Knowledge distillation (KD),3,KD (Knowledge Distillation),49,0.9491604566574097
Data augmentation,10,Data Augmentation,22,1.0000001192092896
Data augmentation,10,Data Augmentation (DA),51,0.9258519411087036
Data Augmentation,22,Data Augmentation (DA),51,0.9258519411087036
Knowledge Distillation (KD),24,KD (Knowledge Distillation),49,0.9491604566574097
Pre-training,28,Pre-training stage,75,0.8891327381134033
Task-specific distillation,36,Task-specific Distillation (TD),52,0.9535989761352539
Task-specific distillation,36,Task-specific Distillation,63,1.0000001192092896
Task-specific Distillation (TD),52,Task-specific Distillation,63,0.9535989761352539
General Distillation (GD),53,General Distillation,64,0.897236704826355
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,1.0
