entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image object classification,1,Image Classification,51,0.9118975400924683
Image object classification,1,Image classification,84,0.9118975400924683
Object detection,6,Object Detection,52,0.9999997615814209
Selective search,9,Selective Search,15,0.9999998807907104
Car detection,10,Car Detection,27,1.0000001192092896
Car detection,10,car detection,127,1.0000001192092896
Classification Network,16,Classification network,85,0.9999998211860657
Fast R-CNN,17,Faster R-CNN,19,0.9073315858840942
Region Proposal Network (RPN),20,Region Proposal Network,93,0.8885173797607422
Car Detection,27,car detection,127,1.0000001192092896
CONV3_3,35,CONV5_3,36,0.888286292552948
CONV3_3,35,conv4_3,91,0.9229940176010132
CONV3_3,35,conv5_3,92,0.888286292552948
CONV5_3,36,conv4_3,91,0.9089334011077881
CONV5_3,36,conv5_3,92,1.0
CONV5_3,36,conv5,118,0.9088694453239441
convolution layer,43,Convolution layers,60,0.9160261154174805
Conv 5 3,49,conv 5,106,0.8886086940765381
Conv 5 3,49,conv 4 3,107,0.946405291557312
Image Classification,51,Image classification,84,1.0000001192092896
Convolution layers,60,Convolutional layers,71,0.9033300876617432
Convolution layers,60,Convolutional Layers,81,0.9033300876617432
Localization accuracy,61,Localization Accuracy,64,1.0
Detection accuracy,62,Detection Accuracy,65,0.9999998807907104
Convolutional layers,71,Convolutional Layers,81,0.9999998807907104
KITTI Image Resolution,89,Resized KITTI Image Resolution,90,0.9065227508544922
conv4_3,91,conv5_3,92,0.9089334011077881
conv4_3,91,conv 4_3,117,0.9001803398132324
conv5_3,92,conv5,118,0.9088694453239441
Comparing the performance of different CNN layers,103,Comparing CNN Layer Performance,105,0.9318774938583374
conv 4 3,107,conv 4_3,117,0.9242182374000549
VGG16-conv4_3,115,VGG16 conv4_3,133,0.9833052158355713
input image resolution,128,Input image resolution,138,1.000000238418579
anchor box selection schemes,129,ANCHOR BOX SELECTION SCHEMES,135,0.9999999403953552
Nodes: Object detection<==>Object Detection
The process of identifying and locating objects within an image or video.,0,The task of identifying and locating objects within an image or video.,1,0.9517018795013428
The task of identifying and locating objects within an image or video.,2,The task of identifying and locating objects within an image or video.,1,1.0
Nodes: CONV3_3<==>CONV5_3
"A specific convolutional neural network (CNN) layer, specifically layer 3_3 in the VGG16 architecture, used for feature extraction in object detection.",0,"A specific convolutional neural network (CNN) layer, specifically layer 5_3, used for feature extraction in object detection.",0,0.904167652130127
Nodes: Conv 5 3<==>conv 4 3
Refers to a specific convolutional layer within the VGG16 CNN architecture. It is a component of the CNN architecture.,0,Refers to a specific convolutional layer in VGG16.,0,0.921924889087677
Nodes: Image Classification<==>Image classification
The task of assigning a label or category to an entire image.,1,The task of assigning a label to an entire image.,0,0.9027618765830994
Nodes: conv4_3<==>conv5_3
A layer within the VGG16 architecture.,0,A layer within the VGG16 architecture.,0,1.0
The 10th layer of VGG16 CNN.,1,The 13th layer of VGG16 CNN.,1,0.9322298169136047
Nodes: Comparing the performance of different CNN layers<==>Comparing CNN Layer Performance
"The objective of the study, which is to compare the accuracy of R-CNN models using different layers (conv4_3 and conv5_3) of the VGG16 network for object detection.",0,"The task of comparing the performance of different layers (conv4_3 and conv5_3) of the VGG16 CNN within the R-CNN model, as measured by detection accuracy.",0,0.8797851800918579
Nodes: anchor box selection schemes<==>ANCHOR BOX SELECTION SCHEMES
Different methods for selecting anchor boxes in the Faster R-CNN network.,0,"Different strategies used to select anchor boxes in the Faster R-CNN network, and how these schemes affect the detection accuracy.",0,0.9182373881340027
