entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image object classification,1,image classification,43,0.911897599697113
Image object classification,1,Image classification,75,0.911897599697113
Object detection,6,object detection,42,1.0
Object detection,6,Object Detection,57,1.0
Car detection,10,car detection,121,1.0000001192092896
Fast R-CNN,17,Faster R-CNN,19,0.907331645488739
Region Proposal Network (RPN),20,Region Proposal Network,83,0.8885173797607422
CONV3_3,33,CONV5_3,34,0.888286292552948
CONV3_3,33,conv4_3,81,0.9229940176010132
CONV3_3,33,conv5_3,82,0.888286292552948
CONV3_3,33,CONV4_3,128,0.9229940176010132
CONV5_3,34,Conv 5_3,47,0.8914737701416016
CONV5_3,34,conv4_3,81,0.9089334011077881
CONV5_3,34,conv5_3,82,1.0
CONV5_3,34,conv5,107,0.9088695645332336
CONV5_3,34,CONV5,127,0.9088696241378784
CONV5_3,34,CONV4_3,128,0.9089334011077881
object detection,42,Object Detection,57,1.0
image classification,43,Image classification,75,1.0
Conv 5_3,47,conv5_3,82,0.8914737701416016
Conv 5_3,47,conv 5,96,0.9039695858955383
Convolution layers,56,CONVOLUTIONAL LAYERS,60,0.9033299684524536
Convolution layers,56,Convolutional layers,66,0.9033299684524536
Convolution layers,56,Convolutional Layers,73,0.9033299684524536
CONVOLUTIONAL LAYERS,60,Convolutional layers,66,1.0
CONVOLUTIONAL LAYERS,60,Convolutional Layers,73,1.0
Convolutional layers,66,Convolutional Layers,73,1.0
Input resolution,77,input resolution,108,1.0
KITTI Image Resolution,79,Resized KITTI Image Resolution,80,0.9065227508544922
conv4_3,81,conv5_3,82,0.9089334011077881
conv4_3,81,CONV4_3,128,1.0000001192092896
conv5_3,82,conv5,107,0.9088695645332336
conv5_3,82,CONV5,127,0.9088696241378784
conv5_3,82,CONV4_3,128,0.9089334011077881
Accuracy,87,accuracy,109,1.0
R-CNN training datasets,94,R-CNN Dataset,95,0.9136185050010681
conv 5,96,conv5,107,0.9091477394104004
conv 5,96,CONV5,127,0.9091478586196899
Shalloer Network,104,Shalloer Networks,106,0.964771032333374
conv5,107,CONV5,127,0.9999999403953552
Input Image Size (VGG16),113,VGG16 INPUT IMAGE SIZE,131,0.9675745368003845
Input Image Size (AlexNet),114,ALEXNET INPUT IMAGE SIZE,130,0.9721725583076477
Nodes: Object detection<==>object detection
The process of identifying and locating objects within an image or video.,0,The task of identifying and locating objects within an image.,0,0.8840029835700989
The task of identifying objects in images.,1,The task of identifying and locating objects within an image.,0,0.8877378702163696
The task of identifying and locating objects within an image or video.,2,The task of identifying and locating objects within an image.,0,0.9490118026733398
The task of identifying and locating objects within an image.,3,The task of identifying and locating objects within an image.,0,1.0
Nodes: CONV3_3<==>CONV5_3
"A specific convolutional neural network (CNN) layer, specifically layer 3_3 in the VGG16 architecture, used for feature extraction in the SDP+CRC method.",0,"A specific convolutional neural network (CNN) layer, specifically layer 5_3, used for feature extraction in the SDP+CRC method.",0,0.9514501094818115
Nodes: conv4_3<==>conv5_3
A layer within the VGG16 architecture.,0,A layer within the VGG16 architecture.,0,1.0000001192092896
Nodes: conv4_3<==>CONV4_3
A layer within the VGG16 architecture.,0,The conv4_3 layer of the VGG16 architecture.,0,0.8680957555770874
Nodes: conv5_3<==>CONV4_3
A layer within the VGG16 architecture.,0,The conv4_3 layer of the VGG16 architecture.,0,0.8680957555770874
Nodes: Accuracy<==>accuracy
A measure of how well a model performs.,0,The measure of how well a model performs.,0,0.9718629121780396
Nodes: R-CNN training datasets<==>R-CNN Dataset
The specific datasets used to train the R-CNN models. This information is missing and would enhance the completeness of the description of the experiments.,0,The specific dataset(s) used to train and evaluate the R-CNN models. The text does not specify the dataset(s) used.,0,0.8694349527359009
