entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
word embeddings,5,Word embedding,32,0.9317356944084167
word embeddings,5,Word embeddings,49,1.0
unsupervised clustering,7,Unsupervised clustering,19,1.0
unsupervised clustering,7,Unsupervised Clustering,41,1.0
supervised partitioning,8,Supervised partitioning,20,1.0000001192092896
supervised partitioning,8,Supervised Partitioning,42,1.0000001192092896
similarities and differences,12,Similarities and Differences,111,0.9999999403953552
Object and Attribute co-occurrences,16,Object-Attribute co-occurrences,17,0.9618083238601685
Unsupervised clustering,19,Unsupervised Clustering,41,1.0
Supervised partitioning,20,Supervised Partitioning,42,1.0000001192092896
random vectors,28,Random vectors,107,1.0000001192092896
Word embedding,32,Word embeddings,49,0.9317356944084167
Vision-language tasks,33,Vision-language Tasks,44,1.0
Vision-language models,37,Supervised Vision-Language Models,46,0.8816891312599182
Zero-shot-like analysis,38,Zero-shot-like Analysis,43,1.0000003576278687
Multi-task extension,50,multi-task extension,60,1.0000001192092896
ViCo embeddings,61,ViCo Embeddings,117,1.000000238418579
Clustering analysis,104,Clustering Analysis,112,1.0000001192092896
Coarse categories,110,Coarse Categories,114,1.0000001192092896
Coarse categories,110,Coarse and Fine Categories,125,0.9082222580909729
Coarse Categories,114,Coarse and Fine Categories,125,0.9082222580909729
localization accuracy,152,Localization Accuracy,156,1.0000001192092896
Nodes: word embeddings<==>Word embedding
"Representations of words in a vector space, capturing semantic relationships.",0,"A representation of words in a vector space, capturing semantic relationships.",0,0.9689575433731079
A type of representation of words in a vector space.,1,A representation of a word in a vector space.,1,0.9126243591308594
Representations of words in a vector space.,2,A representation of a word in a vector space.,1,0.9392871856689453
Nodes: word embeddings<==>Word embeddings
"Representations of words in a vector space, capturing semantic relationships.",0,"Vector representations of words, capturing semantic relationships.",0,0.8756695985794067
"Representations of words in a vector space, capturing semantic relationships.",0,"Representations of words in a vector space, capturing semantic relationships.",1,1.0000001192092896
Nodes: Object and Attribute co-occurrences<==>Object-Attribute co-occurrences
The co-occurrence type computed from VisualGenome's object and attribute annotations.,0,"The specific type of co-occurrence being computed, involving objects and their attributes from VisualGenome.",0,0.8810486793518066
Nodes: Word embedding<==>Word embeddings
"A representation of words in a vector space, capturing semantic relationships.",0,"Representations of words in a vector space, capturing semantic relationships.",1,0.9689574837684631
Nodes: Coarse categories<==>Coarse Categories
Categories used in the clustering analysis.,0,The categories used in the clustering analysis.,0,0.9852048754692078
