entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,1,Concurrent Activity Recognition Model,11,0.9003535509109497
Concurrent activity recognition,1,Concurrent Activity Recognition,59,1.0
Concurrent Activity Recognition Model,11,Concurrent Activity Recognition,59,0.9003535509109497
Hockey dataset,13,Hockey Dataset,64,0.9999998807907104
Volleyball dataset,14,Volleyball Dataset,75,1.0
Triaxial self-attention,17,Triaxial Self-Attention,22,0.9999999403953552
Activity recognition,26,Activity Recognition,42,1.0
Activity recognition,26,activity recognition,72,1.0
Self-attention-based decoder,27,Self-attention decoder,94,0.9351861476898193
Temporal attention,36,Temporal Attention,60,1.0
Activity Recognition,42,activity recognition,72,1.0
Non-local neural network,47,non-local neural network,70,1.0000001192092896
Non-local neural network,47,Non-local Neural Network,79,1.0000001192092896
VGG net,48,VGG Net,81,1.0
non-local neural network,70,Non-local Neural Network,79,1.0000001192092896
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
The objective of recognizing multiple activities happening simultaneously.,0,"The specific task being performed, which involves recognizing multiple activities happening simultaneously within the video data.",1,0.8630931973457336
The objective of recognizing multiple activities happening simultaneously.,2,"The specific task being performed, which involves recognizing multiple activities happening simultaneously within the video data.",1,0.8630931973457336
The task of recognizing multiple activities happening simultaneously in a video.,3,"The specific task being performed, which involves recognizing multiple activities happening simultaneously within the video data.",1,0.8954172730445862
Nodes: Activity recognition<==>Activity Recognition
The objective of identifying and classifying human actions in videos.,0,The objective of identifying and classifying human actions within video sequences.,0,0.9675183296203613
Nodes: Activity recognition<==>activity recognition
The objective of identifying and classifying human actions in videos.,0,The task of identifying and classifying actions within video data.,0,0.856755256652832
Nodes: Activity Recognition<==>activity recognition
The objective of identifying and classifying human actions within video sequences.,0,The task of identifying and classifying actions within video data.,0,0.8810921907424927
