entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,1,Concurrent Activity Recognition Problem,12,0.9198374152183533
Feature-to-activity attention,2,Feature-to-Activity Attention,25,1.0000001192092896
Tri-axial Self-Attention,11,Triaxial self-attention,19,0.9139496088027954
Tri-axial Self-Attention,11,Triaxial Self-Attention,24,0.9139496088027954
Hockey dataset,15,Hockey Dataset,60,0.9999998807907104
Volleyball dataset,16,Volleyball Dataset,69,1.0
Triaxial self-attention,19,Triaxial Self-Attention,24,1.0000001192092896
Activity recognition,29,activity recognition,68,1.0
Self-attention-based decoder,30,Self-attention decoder,99,0.9351860284805298
Temporal attention,38,Temporal Attention,58,1.0
Non-local neural network,45,non-local neural network,66,1.0
Non-local neural network,45,Non-local Neural Network,75,1.0
VGG net,46,VGG Net,76,1.0
non-local neural network,66,Non-local Neural Network,75,1.0
System MAP complexity (MACC),82,System MAP Complexity (MACC),92,0.9999999403953552
Nodes: Triaxial self-attention<==>Triaxial Self-Attention
A self-attention mechanism that learns independent temporal associations for different activities.,0,A self-attention mechanism that learns independent temporal associations for different activities and makes concurrent activity predictions while being aware of possible activity combinations.,0,0.9020071029663086
Nodes: Self-attention-based decoder<==>Self-attention decoder
A component used to capture associations between activities.,0,A component used to extract hidden associations between activities.,0,0.8910006284713745
