entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Inference speed,1,Inference Speed,10,0.9999998807907104
Sparsity,3,sparsity,85,1.0000001192092896
Data centers,5,Data Center Servers,28,0.9061625599861145
Fully connected layers,7,fully connected layers,66,1.0000001192092896
Image recognition,15,Image Recognition,25,1.0000001192092896
Video analytics,16,Video Analytics,26,1.0
Autonomous driving,17,Autonomous Driving,27,1.0
Mobile platforms,19,mobile platforms,107,1.0
Model size,20,Model Size,30,1.0
Model size,20,model size,64,1.0
Accuracy,21,accuracy,86,0.9999999403953552
Speed,22,speed,102,1.0000001192092896
Model Size,30,model size,64,1.0
Sparse CNN,31,sparse CNNs,103,0.9367862939834595
Convolution layers,32,convolution layers,65,1.0000001192092896
Classification speed,34,classification speed,63,1.0
Classification speed,34,Classification Speed,109,1.0
Sparse convolution,36,Sparse Convolution,41,1.0000001192092896
Sparse convolution,36,sparse convolution,61,1.0000001192092896
Arithmetic intensity,37,arithmetic intensity,67,1.0000001192092896
Sparse Convolution,41,sparse convolution,61,1.0000001192092896
Lower Arithmetic Intensity,42,LOWER ARITHMETIC INTENSITY,45,1.0000001192092896
Limitation to Large Filters,44,LIMITATION TO LARGE FILTERS,46,1.0000001192092896
3.4x Speedup,57,7.3x Speedup,58,0.9287892580032349
3.4x Speedup,57,3.4 × speedups,112,0.903833270072937
7.3x Speedup,58,7.3 × speedups,113,0.9057357907295227
classification speed,63,Classification Speed,109,1.0
dense convolution,69,Dense convolution,74,1.000000238418579
FC decay multiplier 1,96,FC decay multiplier 0.1,97,0.9674803614616394
FC decay multiplier 1,96,FC decay multiplier 0.01,98,0.9434947371482849
FC decay multiplier 1,96,FC decay multipliers,100,0.9270802140235901
FC decay multiplier 0.1,97,FC decay multiplier 0.01,98,0.9807919263839722
FC decay multiplier 0.1,97,FC decay multipliers,100,0.9067814946174622
cross-layer holistic methodology,105,Cross-layer Holistic Methodology,110,1.0000001192092896
server platforms,106,representative server platforms,114,0.9114275574684143
Nodes: Inference speed<==>Inference Speed
The speed at which a model can make predictions or draw conclusions.,0,"The rate at which a model or algorithm can make predictions or draw conclusions, which is a key performance metric discussed in the context of CNN optimization.",0,0.8587782979011536
Nodes: Fully connected layers<==>fully connected layers
Layers in a neural network where each neuron is connected to all neurons in the previous layer.,0,Layers in a neural network where all neurons are connected to all neurons in the previous layer.,0,0.9855581521987915
Layers in a neural network where each neuron is connected to all neurons in the previous layer.,0,Layers in a CNN where all neurons are connected to all neurons in the previous layer.,1,0.8813477158546448
Nodes: Convolution layers<==>convolution layers
Layers within a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,0,0.9825164675712585
Layers within a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,1,0.9825164675712585
Layers within a CNN that perform convolution operations.,1,Layers within a CNN that perform convolutional operations.,2,0.9797022342681885
Nodes: Classification speed<==>classification speed
The speed at which a model can classify images.,1,The speed at which a model can classify data.,0,0.9083138108253479
Nodes: Sparse convolution<==>Sparse Convolution
A technique used in sparse CNNs to reduce computational requirements by applying sparsity to convolution operations.,0,A method used to reduce compute requirements in CNNs by applying sparsity to convolution layers.,0,0.9249335527420044
A technique used in sparse CNNs to reduce computational requirements by applying sparsity to convolution operations.,0,A specific technique that leverages sparsity to speed up CNNs.,1,0.8788169026374817
Nodes: Lower Arithmetic Intensity<==>LOWER ARITHMETIC INTENSITY
"A challenge of sparse convolution, referring to the reduced efficiency of arithmetic operations, leading to increased data transfer overhead.",0,"The challenge of sparse convolution having lower arithmetic intensity, leading to additional data transfers and overhead.",0,0.9478937387466431
"The challenge that sparse convolution has lower arithmetic intensity, leading to additional data transfers and overhead.",1,"The challenge of sparse convolution having lower arithmetic intensity, leading to additional data transfers and overhead.",0,0.9892741441726685
Nodes: Limitation to Large Filters<==>LIMITATION TO LARGE FILTERS
"A challenge where some sparse convolution methods are only applicable to large filters (e.g., 9x9), limiting their use in modern CNNs with small filters (e.g., 3x3).",0,"The constraint where some sparse convolution methods are only applicable to large filters, limiting their use in modern CNNs with small filters.",0,0.9450852870941162
Nodes: 3.4x Speedup<==>7.3x Speedup
The speedup achieved on Xeon processors for convolution layers in AlexNet.,0,The speedup achieved on Atom processors for convolution layers in AlexNet.,0,0.8961043953895569
Nodes: FC decay multiplier 1<==>FC decay multiplier 0.1
"The specific value used for the FC decay multiplier, which is 1.",0,"The specific value used for the FC decay multiplier, which is 0.1.",0,0.9814483523368835
Nodes: FC decay multiplier 1<==>FC decay multiplier 0.01
"The specific value used for the FC decay multiplier, which is 1.",0,"The specific value used for the FC decay multiplier, which is 0.01.",0,0.9710329174995422
Nodes: FC decay multiplier 1<==>FC decay multipliers
"The specific value used for the FC decay multiplier, which is 1.",0,"The values used for the FC decay multipliers, which are 1, 0.1, and 0.01.",0,0.9335010051727295
Nodes: FC decay multiplier 0.1<==>FC decay multiplier 0.01
"The specific value used for the FC decay multiplier, which is 0.1.",0,"The specific value used for the FC decay multiplier, which is 0.01.",0,0.9960891008377075
Nodes: FC decay multiplier 0.1<==>FC decay multipliers
"The specific value used for the FC decay multiplier, which is 0.1.",0,"The values used for the FC decay multipliers, which are 1, 0.1, and 0.01.",0,0.9417930841445923
Nodes: cross-layer holistic methodology<==>Cross-layer Holistic Methodology
A methodology that exploits the synergies of sparse methods on convolution layers and fully connected layers.,0,The specific methodology employed by Holistic SparseCNN that exploits the synergies of sparse methods across convolution and fully connected layers.,0,0.8519712090492249
