entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,2,Transformer-layer distillation,49,0.9141110777854919
Multi-head attention (MHA),10,Multi-Head Attention (MHA),24,1.0000001192092896
GLUE Tasks,22,GLUE tasks,45,1.0000001192092896
Task-specific distillation,33,Task-specific Distillation (TD),46,0.9535990357398987
General distillation,34,General Distillation (GD),47,0.8972368240356445
Prediction-layer distillation,37,Prediction-layer Distillation,70,1.0000001192092896
Data augmentation,38,Data Augmentation (DA),48,0.9258518815040588
Batch Size for Task-Specific Distillation,52,Batch Size for General Distillation,62,0.8850611448287964
Learning Rate for Task-Specific Distillation,53,General Distillation Learning Rate,59,0.882880687713623
Learning Rate for Task-Specific Distillation,53,Learning Rate for General Distillation,61,0.9158751964569092
General Distillation Learning Rate,59,Learning Rate for General Distillation,61,0.9503956437110901
General Distillation Batch Size,60,Batch Size for General Distillation,62,0.9766227006912231
Nodes: Multi-head attention (MHA)<==>Multi-Head Attention (MHA)
A component of the Transformer architecture that allows the model to attend to different parts of the input sequence simultaneously.,0,"A key component of the Transformer architecture. It allows the model to attend to different parts of the input sequence simultaneously, capturing relationships between words.",0,0.8626039028167725
Nodes: GLUE Tasks<==>GLUE tasks
A benchmark suite of natural language understanding tasks used to evaluate the performance of TinyBERT.,0,A set of natural language understanding tasks used to evaluate the performance of TinyBERT.,0,0.8612692356109619
Nodes: Learning Rate for Task-Specific Distillation<==>Learning Rate for General Distillation
"The learning rate used during the task-specific distillation phase. Specifically, it is 5e-5 for intermediate layer distillation and 3e-5 for prediction layer distillation.",0,"The learning rate used during the general distillation process, which is the same as BERT pre-training (Devlin et al., 2018).",0,0.8684958219528198
Nodes: General Distillation Batch Size<==>Batch Size for General Distillation
The batch size used during the general distillation phase.,0,"The batch size used during the general distillation process, which is the same as BERT pre-training (Devlin et al., 2018).",0,0.8506032228469849
