entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-task Network),0,MTN (Multi-Task Network),34,1.000000238418579
Pose Estimation,2,Pose estimation,28,0.9999999403953552
Person Re-identification (Re-ID),3,Person Re-ID,51,0.9219735860824585
SIFP (Scale-normalized Image and Feature Pyramids),4,SIFP (Scale-normalized image pyramid and feature pyramid),35,0.9748291969299316
SIFP (Scale-normalized Image and Feature Pyramids),4,SIFP (Scale-normalized Image and Feature Pyramid),52,0.9854750037193298
Feature Pyramid Networks (FPN),10,FPN (Feature Pyramid Network),30,0.9366530776023865
SIFP (Scale-normalized image pyramid and feature pyramid),35,SIFP (Scale-normalized Image and Feature Pyramid),52,0.9833216071128845
Person search datasets,36,person search datasets,42,1.0
Person search datasets,36,Person Search Datasets,45,1.0
person search datasets,42,Person Search Datasets,45,1.0
Nodes: MTN (Multi-task Network)<==>MTN (Multi-Task Network)
"An end-to-end network designed for human detection, pose estimation, and person re-identification tasks simultaneously.",0,"A unified network that performs human detection, pose estimation, and person Re-ID simultaneously.",0,0.8756572008132935
Nodes: Person Re-identification (Re-ID)<==>Person Re-ID
The task of identifying and tracking individuals across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,0,0.8622446656227112
Nodes: Person search datasets<==>person search datasets
"Datasets composed of images within multi-person and corresponding ID annotations, used for training head networks.",0,"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network for human detection, pose estimation and person Re-ID.",0,0.886729896068573
Nodes: Person search datasets<==>Person Search Datasets
"Datasets composed of images within multi-person and corresponding ID annotations, used for training head networks.",0,"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network.",0,0.9789228439331055
Nodes: person search datasets<==>Person Search Datasets
"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network for human detection, pose estimation and person Re-ID.",0,"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network.",0,0.8916378021240234
