entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Financial PhraseBank,5,Financial Phrasebank,114,1.0000001192092896
Challenges of Financial NLP,11,Financial NLP tasks,14,0.9078006744384766
Financial sentiment analysis,19,Financial Sentiment Analysis,29,1.0
Financial sentiment analysis,19,Financial news sentiment classification,34,0.8851850032806396
Effects of further pre-training on financial corpus,26,Effects of Further Pre-training on Financial Corpus,30,1.0
Training strategies to prevent catastrophic forgetting,27,Training Strategies to Prevent Catastrophic Forgetting,31,1.0
Financial Sentiment Analysis,29,Financial news sentiment classification,34,0.8851850032806396
Discriminative Fine-tuning,40,Discriminative fine-tuning,78,1.0000001192092896
Slanted Triangular Learning Rates,41,Slanted triangular learning rates,77,1.0
Gradual Unfreezing,42,Gradual unfreezing,79,1.0
Gradual Unfreezing,42,Gradual unfreezing (GU),116,0.885400116443634
Gradual Unfreezing,42,Gradual Unfreezing (GU),120,0.885400116443634
Natural language inference,48,Natural Language Inference,54,1.0
Question answering,49,Question Answering,55,1.0
GLoVe,50,GLoVE,60,1.000000238418579
Transformer encoders,68,Transformer Encoders,71,0.9999999403953552
next sentence prediction,70,Next Sentence Prediction,74,1.0000001192092896
Gradual unfreezing,79,Gradual unfreezing (GU),116,0.885400116443634
Gradual unfreezing,79,Gradual Unfreezing (GU),120,0.885400116443634
Slanted triangular learning rate (STL),115,Slanted Triangular Learning Rate (STL),119,0.9999999403953552
Gradual unfreezing (GU),116,Gradual Unfreezing (GU),120,1.0000001192092896
Nodes: Financial sentiment analysis<==>Financial Sentiment Analysis
Analyzing sentiment in financial text.,0,The task of analyzing the sentiment expressed in financial text.,0,0.9025683403015137
Nodes: Effects of further pre-training on financial corpus<==>Effects of Further Pre-training on Financial Corpus
Investigating the impact of additional pre-training on a financial corpus on model performance.,0,Investigating the impact of additional pre-training on a financial corpus within the model.,0,0.9703257083892822
Nodes: Training strategies to prevent catastrophic forgetting<==>Training Strategies to Prevent Catastrophic Forgetting
Exploring different training strategies to mitigate catastrophic forgetting in the model.,0,Exploring different training methodologies to mitigate the issue of catastrophic forgetting in the model.,0,0.977076530456543
Nodes: Discriminative Fine-tuning<==>Discriminative fine-tuning
A fine-tuning technique used in the experiments.,3,A fine-tuning technique used in the experiments.,1,1.0
Nodes: Slanted triangular learning rate (STL)<==>Slanted Triangular Learning Rate (STL)
A learning rate adjustment technique used in the experiments.,0,A learning rate schedule used in the experiments.,0,0.8777464628219604
Nodes: Gradual unfreezing (GU)<==>Gradual Unfreezing (GU)
A technique used in conjunction with STL.,0,A technique used in conjunction with STL.,0,1.0
