entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-task Network),1,Multi-task Network (MTN),22,0.9703943133354187
MTN (Multi-task Network),1,MTN (Multi-Task Network),41,1.000000238418579
Person re-identification (Re-ID),3,Person Re-ID,34,0.9219736456871033
Person re-identification (Re-ID),3,Re-ID (Re-identification),45,0.880129337310791
SIFP (Scale-normalized image and feature pyramids),5,Scale-normalized Image and Feature Pyramids (SIFP),20,0.951593816280365
SIFP (Scale-normalized image and feature pyramids),5,SIFP (Scale-normalized image pyramid and feature pyramid),30,0.9748291969299316
SIFP (Scale-normalized image and feature pyramids),5,SIFP (Scale-normalized Image and Feature Pyramid),44,0.9854750037193298
Occlusion-aware Re-ID strategy,6,Occlusion-aware Re-ID Feature Strategy,21,0.9205796718597412
FPN (Feature Pyramid Networks),11,FPN (Feature Pyramid Network),29,0.9878276586532593
Scale-normalized Image and Feature Pyramids (SIFP),20,SIFP (Scale-normalized image pyramid and feature pyramid),30,0.9117076396942139
Scale-normalized Image and Feature Pyramids (SIFP),20,SIFP (Scale-normalized Image and Feature Pyramid),44,0.9133303165435791
Multi-task Network (MTN),22,MTN (Multi-Task Network),41,0.9703943133354187
Fast R-CNN,25,Faster R-CNN,26,0.9073317050933838
SIFP (Scale-normalized image pyramid and feature pyramid),30,SIFP (Scale-normalized Image and Feature Pyramid),44,0.9833216071128845
Nodes: MTN (Multi-task Network)<==>Multi-task Network (MTN)
"An end-to-end network designed to perform human detection, pose estimation, and person re-identification simultaneously.",0,"An end-to-end network designed to perform human detection, pose estimation, and person re-identification (Re-ID) tasks simultaneously.",0,0.9586211442947388
Nodes: Fast R-CNN<==>Faster R-CNN
A method that jointly predicts the class and coordinates of objects in an image.,0,A method that jointly predicts the class and coordinates of objects in an image.,0,1.0000001192092896
