entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Glove embeddings,9,GLoVe embeddings,32,1.0000001192092896
discriminative fine-tuning,10,Discriminative Fine-tuning,20,1.000000238418579
gradual unfreezing,11,Gradual Unfreezing,21,1.0000001192092896
[CLS] token,17,CLS token,25,0.9256231188774109
Nodes: gradual unfreezing<==>Gradual Unfreezing
A technique used in fine-tuning where layers of a pre-trained model are unfrozen gradually.,1,"A fine-tuning technique where layers of the pre-trained model are unfrozen sequentially during training, starting with the top layers and gradually including lower layers, to prevent catastrophic forgetting.",0,0.8824577331542969
A technique used in fine-tuning where layers of a pre-trained model are unfrozen gradually.,2,"A fine-tuning technique where layers of the pre-trained model are unfrozen sequentially during training, starting with the top layers and gradually including lower layers, to prevent catastrophic forgetting.",0,0.8824577331542969
A technique used in fine-tuning where layers of a pre-trained model are unfrozen gradually.,3,"A fine-tuning technique where layers of the pre-trained model are unfrozen sequentially during training, starting with the top layers and gradually including lower layers, to prevent catastrophic forgetting.",0,0.8824577331542969
Nodes: [CLS] token<==>CLS token
"A special token used in BERT for classification tasks. The output of this token's corresponding embedding is often used for sentence-level classification, such as sentiment analysis.",0,A special token used in BERT for classification tasks. It represents the aggregated representation of the input sequence and is used to predict the class of the input text.,0,0.8933219909667969
