entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Video-based activity recognition,0,Video-based Activity Recognition,9,1.0000001192092896
Concurrent activity recognition,1,Concurrent Activity Recognition,8,1.0
Concurrent activity recognition,1,concurrent activity recognition,54,1.0
Feature-to-activity attention,2,Feature-to-Activity Attention,10,1.0000001192092896
Concurrent Activity Recognition,8,concurrent activity recognition,54,1.0
Triaxial self-attention,11,Tri-axial self-attention,66,0.9139496684074402
Hockey dataset,12,Hockey Dataset,45,1.0
Charades dataset,14,charades dataset,46,1.0
Self-attention-based decoder,20,Self-attention decoder,77,0.9351860284805298
Non-local neural network,35,non-local neural network,53,1.0
Non-local neural network,35,Non-local Neural Network,65,1.0
VGG net,36,VGG Net,60,1.0000001192092896
non-local neural network,53,Non-local Neural Network,65,1.0
Nodes: Video-based activity recognition<==>Video-based Activity Recognition
The objective of identifying activities within video data.,0,The objective of identifying and classifying activities from video data.,0,0.9077761173248291
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
The task of recognizing multiple activities happening simultaneously in a video.,3,The objective of identifying and classifying multiple activities happening simultaneously within a video.,0,0.9151250720024109
Nodes: Concurrent activity recognition<==>concurrent activity recognition
The objective of identifying multiple activities happening simultaneously.,0,The task of identifying and understanding activities happening simultaneously.,0,0.8984056115150452
The objective of recognizing multiple activities happening simultaneously.,2,The task of identifying and understanding activities happening simultaneously.,0,0.8851881623268127
"The task addressed in the study, focusing on recognizing activities happening simultaneously.",4,The task of identifying and understanding activities happening simultaneously.,0,0.8878925442695618
