entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Knowledge Distillation,0,Knowledge Distillation (KD),13,0.9177775979042053
Multi-Head Attention,2,Multi-Head Attention (MHA),27,0.9187127947807312
General Distillation,4,General Distillation (GD),26,0.8972368240356445
Task-specific Distillation,5,Task-specific Distillation (TD),23,0.9535989761352539
Transformer distillation method,9,Transformer distillation,25,0.9674113392829895
Transformer distillation method,9,Transformer-layer distillation,61,0.9009911417961121
Data Augmentation,11,Data Augmentation (DA),24,0.9258518218994141
Attention matrices,18,Attention matrix,30,0.9457842707633972
Transformer distillation,25,Transformer-layer distillation,61,0.9141109585762024
Feed-Forward Network (FFN),28,Feed-Forward Networks (FFN),37,0.9552397727966309
Prediction-layer distillation,32,Prediction-layer Distillation,35,1.0
Nodes: Knowledge Distillation<==>Knowledge Distillation (KD)
"The core concept where a smaller ""student"" model (TinyBERT) learns from a larger ""teacher"" model (BERT).",0,"A method where a smaller ""student"" model learns from a larger ""teacher"" model, used in TinyBERT to transfer knowledge from BERT.",1,0.8592269420623779
"A method where a smaller ""student"" model (TinyBERT) learns from a larger ""teacher"" model (BERT).",2,"A method where a smaller ""student"" model learns from a larger ""teacher"" model, used in TinyBERT to transfer knowledge from BERT.",1,0.941008448600769
The method used where a smaller model (TinyBERT) learns from a larger model (BERT).,5,"A method where a smaller ""student"" model learns from a larger ""teacher"" model, used in TinyBERT to transfer knowledge from BERT.",1,0.861589789390564
"The core concept where a smaller ""student"" model (TinyBERT) learns from a larger ""teacher"" model (BERT).",11,"A method where a smaller ""student"" model learns from a larger ""teacher"" model, used in TinyBERT to transfer knowledge from BERT.",1,0.8592269420623779
"The core concept where a smaller ""student"" model (TinyBERT) learns from a larger ""teacher"" model (BERT).",12,"A method where a smaller ""student"" model learns from a larger ""teacher"" model, used in TinyBERT to transfer knowledge from BERT.",1,0.8592269420623779
"The core concept where a smaller ""student"" model (TinyBERT) learns from a larger ""teacher"" model (BERT).",13,"A method where a smaller ""student"" model learns from a larger ""teacher"" model, used in TinyBERT to transfer knowledge from BERT.",1,0.8592269420623779
Nodes: Multi-Head Attention<==>Multi-Head Attention (MHA)
"A component of Transformer layers, used to capture relationships between different parts of the input sequence.",0,"A sub-layer within the Transformer architecture, used to capture relationships between different parts of the input sequence.",0,0.9433808922767639
"A component of Transformer layers, used to capture relationships between different parts of the input sequence.",0,"A component within Transformer layers, used to capture relationships between different parts of the input sequence.",1,0.9864221215248108
"A component of Transformer layers, used to capture relationships between different parts of the input sequence.",0,"A component within the Transformer architecture, used to capture relationships between different parts of the input sequence by attending to different positions in the input.",2,0.9268420338630676
Nodes: General Distillation<==>General Distillation (GD)
"A stage in the two-stage learning framework for TinyBERT, performed during pre-training.",0,"A stage in the two-stage learning framework of TinyBERT, performed during pre-training.",1,0.9794657826423645
"A stage in the two-stage learning framework for TinyBERT, performed during pre-training.",0,"A stage in the two-stage TinyBERT learning framework, performed during pre-training.",5,0.9675089120864868
"A stage in the two-stage learning framework, used during pre-training.",1,"The first stage of the two-stage learning framework, used during pre-training.",4,0.9641062617301941
"A stage in the two-stage learning framework, used during pre-training.",1,"A stage in the two-stage learning framework, performed during pre-training.",6,0.9861320853233337
"The first stage of the two-stage learning framework in TinyBERT, used during pre-training to distill knowledge from the teacher BERT model.",2,A stage in the two-stage learning framework where TinyBERT learns knowledge from intermediate layers of the teacher BERT during the pre-training stage.,7,0.9180487394332886
A stage in the two-stage framework for TinyBERT learning.,3,"A stage in the two-stage learning framework of TinyBERT, performed during pre-training.",1,0.8799654841423035
A stage in the two-stage framework for TinyBERT learning.,3,"A stage in the two-stage TinyBERT learning framework, performed during pre-training.",5,0.8653046488761902
"The first stage of the two-stage learning framework, used during pre-training, where TinyBERT learns from a pre-trained BERT teacher.",5,A stage in the two-stage learning framework where TinyBERT learns knowledge from intermediate layers of the teacher BERT during the pre-training stage.,7,0.9058114290237427
Nodes: Task-specific Distillation<==>Task-specific Distillation (TD)
"A stage in the two-stage learning framework for TinyBERT, performed during fine-tuning on downstream tasks.",0,"A stage in the two-stage learning framework of TinyBERT, performed during fine-tuning on downstream tasks.",1,0.9726046323776245
"A stage in the two-stage learning framework for TinyBERT, performed during fine-tuning on downstream tasks.",0,"The second stage of the two-stage learning framework, where TinyBERT is fine-tuned on downstream tasks.",3,0.9343937039375305
"A stage in the two-stage learning framework for TinyBERT, performed during fine-tuning on downstream tasks.",0,"A stage in the two-stage TinyBERT learning framework, performed during fine-tuning on downstream tasks.",5,0.9764904975891113
"A stage in the two-stage learning framework for TinyBERT, performed during fine-tuning on downstream tasks.",0,"A stage in the two-stage learning framework where TinyBERT is fine-tuned on downstream tasks, potentially using Data Augmentation.",7,0.882224440574646
"A stage in the two-stage learning framework, used during fine-tuning on downstream tasks.",1,"The second stage of the two-stage learning framework, used during fine-tuning on downstream tasks.",4,0.9777193665504456
"A stage in the two-stage learning framework, used during fine-tuning on downstream tasks.",1,"A stage in the two-stage learning framework, performed during fine-tuning on downstream tasks.",6,0.9881411194801331
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning on downstream tasks, often incorporating data augmentation.",2,"The second stage of the two-stage learning framework, performed during fine-tuning on downstream tasks, utilizing data augmentation.",0,0.8652419447898865
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning on downstream tasks, often incorporating data augmentation.",2,"A stage in the two-stage learning framework of TinyBERT, performed during fine-tuning on downstream tasks.",1,0.8797644972801208
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning on downstream tasks, often incorporating data augmentation.",2,"The second stage of the two-stage learning framework, where TinyBERT is fine-tuned on downstream tasks.",3,0.9027066826820374
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning on downstream tasks, often incorporating data augmentation.",2,"A stage in the two-stage TinyBERT learning framework, performed during fine-tuning on downstream tasks.",5,0.8973484039306641
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning on downstream tasks, often incorporating data augmentation.",2,"A stage in the two-stage learning framework where TinyBERT is fine-tuned on downstream tasks, potentially using Data Augmentation.",7,0.9290637373924255
"A stage in the two-stage framework for TinyBERT learning, used during fine-tuning.",3,"A stage in the two-stage learning framework of TinyBERT, performed during fine-tuning on downstream tasks.",1,0.93635493516922
"A stage in the two-stage framework for TinyBERT learning, used during fine-tuning.",3,"A stage in the two-stage TinyBERT learning framework, performed during fine-tuning on downstream tasks.",5,0.9419578313827515
"A stage in TinyBERT's learning process, likely during fine-tuning on downstream tasks.",4,"A stage in the two-stage learning framework of TinyBERT, performed during fine-tuning on downstream tasks.",1,0.8513940572738647
"The second stage of the two-stage learning framework, used during fine-tuning on downstream tasks, where TinyBERT learns from a fine-tuned BERT teacher.",5,"A stage in the two-stage learning framework of TinyBERT, performed during fine-tuning on downstream tasks.",1,0.8523868918418884
"The second stage of the two-stage learning framework, used during fine-tuning on downstream tasks, where TinyBERT learns from a fine-tuned BERT teacher.",5,"The second stage of the two-stage learning framework, where TinyBERT is fine-tuned on downstream tasks.",3,0.8512201309204102
"The second stage of the two-stage learning framework, used during fine-tuning on downstream tasks, where TinyBERT learns from a fine-tuned BERT teacher.",5,"A stage in the two-stage TinyBERT learning framework, performed during fine-tuning on downstream tasks.",5,0.8507928848266602
Nodes: Data Augmentation<==>Data Augmentation (DA)
A method used in the task-specific distillation stage to improve TinyBERT's performance.,4,Used in the task-specific distillation stage to improve TinyBERT's performance.,2,0.8959735035896301
A method used in the task-specific distillation stage to improve TinyBERT's performance.,4,Used in the Task-specific Distillation stage to improve TinyBERT's performance.,6,0.8959735035896301
Nodes: Feed-Forward Network (FFN)<==>Feed-Forward Networks (FFN)
A sub-layer within the Transformer architecture.,0,A component of the Transformer architecture.,1,0.8621466159820557
A sub-layer within the Transformer architecture.,0,A component of the Transformer architecture.,3,0.8621466159820557
