entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,1,Transformer-based distillation,80,0.9511080980300903
Transformer distillation,1,Transformer-layer distillation,92,0.9141110181808472
Knowledge distillation (KD),2,Knowledge Distillation (KD),17,1.0
Knowledge distillation (KD),2,Knowledge Distillation,50,0.9177775382995605
Weights pruning,12,Weights Pruning,15,1.0
Knowledge Distillation (KD),17,Knowledge Distillation,50,0.9177775979042053
Embedding layer output,19,Embedding Layer Output,38,1.0
Hidden states,20,Hidden States,39,1.0
Attention matrices,21,Attention Matrices,40,1.0
Attention matrices,21,Attention matrix A,47,0.8920873999595642
Logits output,22,Logits Output,41,1.0000001192092896
Data augmentation,23,Data Augmentation (DA),72,0.9258518218994141
Embedding Layer Output Loss,34,Embedding Layer Loss,42,0.9305486679077148
Attention Matrices,40,Attention matrix A,47,0.892087459564209
GLUE tasks,43,GLUE Tasks,76,1.0
Embedding-layer distillation,48,embedding-layer distillation,93,1.0
Prediction-layer distillation,49,prediction-layer distillation,94,1.0000001192092896
Prediction-layer distillation,49,Prediction layer distillation,103,0.9547896385192871
Task-specific distillation,51,Task-specific Distillation (TD),70,0.9535990357398987
General distillation,52,General Distillation (GD),71,0.8972367644309998
CoLA dataset,67,CoLA Dataset,79,1.0
Transformer-based distillation,80,Transformer-layer distillation,92,0.9107005000114441
prediction-layer distillation,94,Prediction layer distillation,103,0.9547896385192871
Learning Rate (Intermediate Layer Distillation),104,Learning Rate (Prediction Layer Distillation),106,0.9360646605491638
Learning Rate (Intermediate Layer Distillation),104,Learning rate for prediction-layer distillation,114,0.9040747880935669
Batch Size (Intermediate Layer Distillation),105,Batch Size (Prediction Layer Distillation),107,0.9108086824417114
Batch Size (Intermediate Layer Distillation),105,"Batch size for intermediate layer distillation (MNLI, QQP, QNLI)",112,0.8920791745185852
Learning Rate (Prediction Layer Distillation),106,Learning rate for prediction-layer distillation,114,0.9329246282577515
Epochs for intermediate layer distillation (general),108,"Epochs for intermediate layer distillation (MNLI, QQP, QNLI)",111,0.890194833278656
Epochs for intermediate layer distillation (general),108,Epochs for intermediate layer distillation (CoLA),113,0.9303410649299622
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,0.9999999403953552
A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,1,"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,0.9302716255187988
Nodes: Embedding Layer Output Loss<==>Embedding Layer Loss
The loss function used to fit the output of the embedding layer in the Transformer distillation method.,0,The loss function applied to the output of the embedding layer in the Transformer distillation method.,0,0.986782431602478
Nodes: Task-specific distillation<==>Task-specific Distillation (TD)
A component of TinyBERT learning.,1,A key procedure in the two-stage TinyBERT learning framework.,0,0.8939491510391235
Nodes: General distillation<==>General Distillation (GD)
A component of TinyBERT learning.,1,A key procedure in the two-stage TinyBERT learning framework.,0,0.8939491510391235
Nodes: prediction-layer distillation<==>Prediction layer distillation
A knowledge distillation technique applied to the prediction layer.,0,A knowledge distillation technique applied to the prediction layer of the model.,0,0.951533317565918
Nodes: Learning Rate (Intermediate Layer Distillation)<==>Learning Rate (Prediction Layer Distillation)
The learning rate used during the intermediate layer distillation process.,0,The learning rate used during the prediction layer distillation process.,0,0.8749089241027832
Nodes: Batch Size (Intermediate Layer Distillation)<==>Batch Size (Prediction Layer Distillation)
The batch size used during the intermediate layer distillation process.,0,The batch size used during the prediction layer distillation process.,0,0.8977142572402954
Nodes: Learning Rate (Prediction Layer Distillation)<==>Learning rate for prediction-layer distillation
The learning rate used during the prediction layer distillation process.,0,The learning rate used for prediction-layer distillation.,0,0.9359729886054993
