entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Semantic Segmentation,5,Semantic Image Segmentation,17,0.8936657309532166
Semantic Segmentation,5,Semantic segmentation,35,1.0000001192092896
Few-shot image segmentation,13,Few-shot segmentation,16,0.9538875222206116
Semantic Image Segmentation,17,Semantic segmentation,35,0.8936657309532166
Model III,33,Model II,41,0.8910993933677673
Model I,40,Model II,41,0.9066286683082581
Nodes: Few-shot image segmentation<==>Few-shot segmentation
A computer vision task that involves segmenting objects in images given only a few examples per class.,0,The task of segmenting objects in an image given only a few examples of each object class.,0,0.8582611083984375
Nodes: Semantic Image Segmentation<==>Semantic segmentation
The task of assigning a semantic label to each pixel in an image.,0,The task of assigning a semantic label to each pixel in an image.,0,1.0
Nodes: Model I<==>Model II
The baseline few-shot segmentation model trained on fsPASCAL.,0,The baseline few-shot segmentation model trained on fsCOCO.,0,0.9124072194099426
