entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Inference speed,1,Inference Speed,10,1.0000001192092896
Fully connected layers,7,fully connected layers,54,1.0000001192092896
classification speed,17,Classification speed,40,1.0000001192092896
sparsity,18,Sparsity,31,1.0000001192092896
pruning CNNs,21,Pruning CNNs,23,1.0000001192092896
Sparse CNN,25,sparse CNNs,88,0.9367863535881042
Reducing model size,26,model size reduction,55,0.9570523500442505
Sparse convolution,29,sparse convolution,52,1.0
Convolution layers,30,Convolution Layers,46,1.0
Convolution layers,30,convolution layers,53,1.0
AlexNet classification throughput,45,AlexNet Classification Throughput,48,0.9999999403953552
Convolution Layers,46,convolution layers,53,1.0
weight decay,73,Weight Decay,76,1.0
FC decay multiplier,80,FC Decay Multiplier,84,1.0
FC decay multiplier,80,FC Decay Multipliers,87,0.9456291198730469
FC Decay Multiplier,84,FC Decay Multipliers,87,0.9456291198730469
Nodes: Convolution layers<==>convolution layers
Layers within a CNN that perform convolution operations.,1,Layers within a CNN that perform convolution operations.,0,0.9999999403953552
Layers within a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,1,0.9825164675712585
Layers within a CNN that perform convolution operations.,1,Layers within a CNN that perform convolutional operations.,2,0.9797022342681885
