entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Feature-to-activity attention,4,Feature-to-Activity Attention,20,1.0
Tri-axial self-attention encoder-decoder,5,Tri-axial Self-Attention Encoder-Decoder,21,1.0
Hockey dataset,6,Hockey Dataset,24,1.0000001192092896
Volleyball dataset,7,Volleyball Dataset,25,1.0
Charades dataset,8,Charades Dataset,26,1.0000001192092896
Spatial attention,12,Spatial Attention,22,1.0
Temporal attention,13,Temporal Attention,23,0.9999999403953552
Nodes: Hockey dataset<==>Hockey Dataset
"A dataset used for evaluating concurrent activity recognition models, containing videos of hockey matches.",0,"A dataset collected from real university-level hockey matches, used to evaluate the performance of the proposed concurrent activity recognition model. It contains 12 activities.",0,0.8913377523422241
Nodes: Charades dataset<==>Charades Dataset
"A dataset used for evaluating concurrent activity recognition models, containing videos of various activities.",0,A dataset used to evaluate the performance of the proposed concurrent activity recognition model. It contains 157 activities.,0,0.8896796107292175
