entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-shot segmentation,1,Few-shot semantic segmentation,96,0.8894989490509033
Few-shot segmentation,1,Few-shot segmentation model,124,0.9188430309295654
Semantic segmentation,2,Semantic Segmentation,20,1.0000001192092896
Semantic segmentation,2,semantic segmentation,26,1.0000001192092896
Pixelwise annotation,6,Pixelwise Annotation,13,1.0
Object class,7,Object classes,55,0.9477364420890808
Backbone networks,8,Backbone network,53,0.917383074760437
Visual recognition,16,Visual Recognition,41,1.0000001192092896
Pre-trained weights,19,Pretrained weights,78,0.9454528093338013
Semantic Segmentation,20,semantic segmentation,26,1.0
Few-shot learning,21,Few-Shot Learning,22,1.0000001192092896
COCO datasets,23,COCO dataset,27,0.9545467495918274
Image Segmentation,32,Image segmentation,86,1.0
Pixelwise segmentation annotation,38,Pixelwise Segmentation Annotation,57,1.0000001192092896
Instance segmentation,39,Instance Segmentation,60,1.0
Few-shot classification,43,Few-shot classification datasets,56,0.9009842276573181
Model III,91,Model II,95,0.8910993337631226
Model I,94,Model II,95,0.9066287279129028
Support set,98,Support Set,99,1.0
Cell counting,110,Cell Counting,118,1.0000001192092896
Medical image analysis,111,Medical Image Analysis,117,1.0
Whole slide images (WSI),112,Whole Slide Images (WSI),119,1.0
Nodes: Few-shot segmentation<==>Few-shot semantic segmentation
A computer vision task where models learn to segment images from a limited number of examples.,0,A computer vision task where models learn to segment objects from a limited number of examples.,0,0.9822028875350952
A segmentation task where models learn from a limited number of examples.,1,A computer vision task where models learn to segment objects from a limited number of examples.,0,0.8753570914268494
A computer vision task where models learn to segment images from a limited number of examples.,10,A computer vision task where models learn to segment objects from a limited number of examples.,0,0.9822028875350952
Nodes: Semantic segmentation<==>semantic segmentation
"The computer vision task that FSS-1000 is designed for, specifically pixelwise segmentation annotation.",8,"The computer vision task that FSS-1000 is designed for, specifically pixelwise segmentation.",0,0.9406924843788147
Nodes: Support set<==>Support Set
The set of training examples used to guide the few-shot segmentation process.,0,"The set of training examples used in few-shot learning, which influences segmentation results.",0,0.874675452709198
Nodes: Medical image analysis<==>Medical Image Analysis
"The application of computer vision techniques to analyze medical images, such as cell counting.",0,"The application of computer vision techniques, including segmentation, to analyze medical images, such as those used for cell counting.",0,0.8773531913757324
Nodes: Whole slide images (WSI)<==>Whole Slide Images (WSI)
"High-resolution digital images of entire tissue slides, often used in pathology.",0,"Large digital images of entire tissue slides, often exceeding 100,000 pixels in width and height, used in pathology for detailed examination.",0,0.9266204237937927
