entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,1,Transformer Distillation,41,1.000000238418579
Transformer distillation,1,Transformer-layer distillation (No Trm),89,0.8847476840019226
Transformer distillation,1,Transformer-layer distillation,93,0.9141108393669128
Transformer distillation,1,Transformer-based distillation,97,0.9511080980300903
Knowledge distillation (KD),2,Knowledge Distillation (KD),16,0.9999996423721313
Knowledge distillation (KD),2,Knowledge Distillation,44,0.9177775382995605
Knowledge distillation (KD),2,Knowledge distillation,94,0.9177775382995605
Knowledge Distillation (KD),16,Knowledge Distillation,44,0.9177775382995605
Knowledge Distillation (KD),16,Knowledge distillation,94,0.9177775382995605
Embedding layer output,17,Embedding Layer Output,29,1.0
Hidden states,18,Hidden States,30,1.000000238418579
Attention matrices,19,Attention Matrices,31,1.0
Attention matrices,19,Attention matrix A,51,0.8920873999595642
Logits output,20,Logits Output,32,1.0
Attention Matrices,31,Attention matrix A,51,0.8920873999595642
pre-training,34,Pre-training stage,57,0.8891326189041138
pre-training,34,Pre-training,129,1.000000238418579
data augmentation,36,Data augmentation,70,1.0
data augmentation,36,Data Augmentation (DA),87,0.9258518815040588
Task-specific distillation stage,40,Task-specific distillation,60,0.920193076133728
Task-specific distillation stage,40,Task-specific Distillation (TD),85,0.9132205247879028
Task-specific distillation stage,40,Task-specific distillation (TD),127,0.9132205247879028
Transformer Distillation,41,Transformer-layer distillation (No Trm),89,0.8847476840019226
Transformer Distillation,41,Transformer-layer distillation,93,0.9141108393669128
Transformer Distillation,41,Transformer-based distillation,97,0.9511080980300903
GLUE tasks,42,GLUE Tasks,47,1.0
Knowledge Distillation,44,Knowledge distillation,94,1.0
Feed-Forward Network (FFN),46,Feed-forward network (FFN),49,1.0000001192092896
Embedding-layer distillation,52,Embedding-layer distillation (No Emb),90,0.9191831350326538
Prediction-layer distillation,53,Prediction-layer distillation (No Pred),91,0.958349347114563
Prediction-layer distillation,53,Prediction layer distillation,111,0.9547895789146423
Pre-training stage,57,Pre-training,129,0.8891326189041138
Task-specific distillation,60,Task-specific Distillation (TD),85,0.9535990953445435
Task-specific distillation,60,Task-specific distillation (TD),127,0.9535990953445435
Data augmentation,70,Data Augmentation (DA),87,0.9258518815040588
Task-specific Distillation (TD),85,Task-specific distillation (TD),127,1.0
Transformer-layer distillation (No Trm),89,Transformer-layer distillation,93,0.9542005658149719
Transformer-layer distillation (No Trm),89,Transformer-based distillation,97,0.8979322910308838
Prediction-layer distillation (No Pred),91,Prediction layer distillation,111,0.9189473986625671
Transformer-layer distillation,93,Transformer-based distillation,97,0.9107005000114441
Appendix C,98,Appendix D,99,0.9044211506843567
Knowledge transfer,103,Knowledge Transfer,128,1.0
Learning rate,113,Learning Rate,116,0.9999999403953552
Batch size,114,Batch Size,117,1.000000238418579
Nodes: Transformer distillation<==>Transformer-based distillation
A knowledge distillation (KD) method specifically designed for Transformer networks.,3,A knowledge distillation method specifically designed for Transformer models.,0,0.8931254744529724
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,1.0
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.9302715063095093
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,3,0.9313018918037415
"A technique where a smaller ""student"" model learns from a larger ""teacher"" model, transferring knowledge and potentially improving performance.",1,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,3,0.8578691482543945
Nodes: Knowledge Distillation (KD)<==>Knowledge Distillation
A method to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.9178972244262695
A method to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,3,0.9100936055183411
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.9302715063095093
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,3,0.9313017725944519
Nodes: GLUE tasks<==>GLUE Tasks
A set of natural language understanding tasks used to evaluate the performance of language models.,4,A collection of natural language understanding tasks used to evaluate the performance of language models.,0,0.9783198237419128
Nodes: Appendix C<==>Appendix D
"Details about experiments, likely including experimental setup, results, and analysis, as referenced in the paper.",0,"Details about experiments, likely including experimental setup, results, and analysis, as referenced in the paper.",0,0.9999999403953552
Nodes: Batch size<==>Batch Size
"The batch size used for intermediate layer distillation, specifically 32 for 10 epochs on the augmented dataset, and 32 for prediction layer distillation for 3 epochs. Also, 256 for tasks like MNLI, QQP and QNLI.",0,The batch size used during the training process. The text mentions batch sizes of 32 and 256 for different distillation phases and tasks.,0,0.8759415149688721
