entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
human detection,1,Human detection,15,0.9999998807907104
human detection,1,Human Detection,65,0.9999998807907104
pose estimation,2,Pose estimation,14,1.0
pose estimation,2,Pose Estimation,60,1.0
person Re-identification (Re-ID),3,Person Re-identification (Re-ID),16,1.0
occlusion-aware strategy,5,Occlusion-aware strategy,34,1.0
pose tracking,6,Pose tracking,28,1.0000001192092896
scale variation problem,7,Scale variation problem,30,1.0
backbone networks,11,Backbone networks,21,1.0
backbone networks,11,Backbone network,71,0.9173831343650818
Pose estimation,14,Pose Estimation,60,1.0
Human detection,15,Human Detection,65,0.9999998807907104
Multi-person pose estimation,17,Multi-person pose tracking,41,0.8976294994354248
Backbone networks,21,Backbone network,71,0.9173831343650818
Real-time inference,22,real-time inference,88,1.0000001192092896
Articulated multi-person pose tracking,29,Multi-person pose tracking,41,0.9320429563522339
Multi-task learning,54,Multi-Task Learning,61,1.0
Fast R-CNN,55,Faster R-CNN,56,0.9073317050933838
PoseTrack dataset,82,PoseTrack Dataset,84,1.0000001192092896
Nodes: human detection<==>Human detection
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating human figures within images or videos.,0,0.9055227041244507
The task of identifying and locating humans within an image or video.,0,The task of identifying and locating humans within an image or video.,1,1.0
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating human figures within an image or video.,2,0.9138067364692688
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating humans within an image.,4,0.9262748956680298
The task of identifying and locating humans within an image or video.,0,The process of identifying and locating human figures within an image or video.,5,0.9138067364692688
The process of identifying and locating humans within an image or video.,1,The process of identifying and locating human figures within images or videos.,0,0.9405860304832458
The process of identifying and locating humans within an image or video.,1,The task of identifying and locating humans within an image or video.,1,0.9590654969215393
The process of identifying and locating humans within an image or video.,1,The process of identifying and locating human figures within an image or video.,2,0.9502530097961426
The process of identifying and locating humans within an image or video.,1,The process of identifying and locating humans within an image.,4,0.9613206386566162
The process of identifying and locating humans within an image or video.,1,The process of identifying and locating human figures within an image or video.,5,0.9502530097961426
The process of identifying and locating human figures within an image or video.,2,The process of identifying and locating human figures within images or videos.,0,0.9945250749588013
The process of identifying and locating human figures within an image or video.,2,The task of identifying and locating humans within an image or video.,1,0.9138069152832031
The process of identifying and locating human figures within an image or video.,2,The process of identifying and locating human figures within an image or video.,2,1.0
The process of identifying and locating human figures within an image or video.,2,The process of identifying and locating humans within an image.,4,0.925490140914917
The process of identifying and locating human figures within an image or video.,2,The process of identifying and locating human figures within an image or video.,5,1.0
The task of identifying and locating humans within an image or video.,3,The process of identifying and locating human figures within images or videos.,0,0.9055227041244507
The task of identifying and locating humans within an image or video.,3,The task of identifying and locating humans within an image or video.,1,1.0
The task of identifying and locating humans within an image or video.,3,The process of identifying and locating human figures within an image or video.,2,0.9138067364692688
The task of identifying and locating humans within an image or video.,3,The process of identifying and locating humans within an image.,4,0.9262748956680298
The task of identifying and locating humans within an image or video.,3,The process of identifying and locating human figures within an image or video.,5,0.9138067364692688
Nodes: human detection<==>Human Detection
The task of identifying and locating humans within an image or video.,0,The task of identifying and locating human figures within an image or video frame.,0,0.9423007965087891
The task of identifying and locating humans within an image or video.,0,"The task of identifying and locating humans within an image, often involving bounding box classification and regression.",1,0.8773576617240906
The process of identifying and locating humans within an image or video.,1,The task of identifying and locating human figures within an image or video frame.,0,0.8949480652809143
The process of identifying and locating human figures within an image or video.,2,The task of identifying and locating human figures within an image or video frame.,0,0.9437761306762695
The task of identifying and locating humans within an image or video.,3,The task of identifying and locating human figures within an image or video frame.,0,0.9423007965087891
The task of identifying and locating humans within an image or video.,3,"The task of identifying and locating humans within an image, often involving bounding box classification and regression.",1,0.8773576617240906
Nodes: pose estimation<==>Pose estimation
The process of estimating the keypoint coordinates of a human in an image or video.,1,"The process of identifying and locating keypoints (e.g., joints) on human figures within images or videos.",0,0.8553481101989746
The process of estimating the keypoint coordinates of a human in an image or video.,1,The task of estimating the pose (keypoint locations) of a person in an image or video.,1,0.8801712989807129
The process of estimating the keypoint coordinates of a human in an image or video.,1,"The process of estimating the pose of a human, typically by identifying keypoints.",6,0.8571170568466187
The process of estimating the keypoint coordinates of a human in an image or video.,1,"The process of identifying and locating keypoints (e.g., joints) on a human figure within an image or video.",7,0.8742467761039734
The process of identifying and locating keypoints on a human body within an image or video.,2,"The process of identifying and locating keypoints (e.g., joints) on human figures within images or videos.",0,0.9116944074630737
The process of identifying and locating keypoints on a human body within an image or video.,2,"The process of identifying and locating keypoints (e.g., joints) on a human figure within an image or video.",7,0.924794614315033
"The task of estimating the pose of a person, typically by identifying keypoints.",3,The task of estimating the pose (keypoint locations) of a person in an image or video.,1,0.9409206509590149
"The task of estimating the pose of a person, typically by identifying keypoints.",3,"The task of estimating the pose of a person or object, typically by identifying keypoints.",5,0.9762751460075378
"The task of estimating the pose of a person, typically by identifying keypoints.",3,"The process of estimating the pose of a human, typically by identifying keypoints.",6,0.9474388360977173
Nodes: pose estimation<==>Pose Estimation
"The task of estimating the positions of keypoints (e.g., joints) on a human body.",0,"The task of determining the configuration of a human body, typically by identifying the locations of keypoints (e.g., joints) in an image or video.",1,0.8635388612747192
"The task of estimating the positions of keypoints (e.g., joints) on a human body.",0,"The task of determining the positions of keypoints (e.g., joints) on a human body within an image.",2,0.9203492403030396
The process of identifying and locating keypoints on a human body within an image or video.,2,"The task of determining the configuration of a human body, typically by identifying the locations of keypoints (e.g., joints) in an image or video.",1,0.8587080836296082
Nodes: person Re-identification (Re-ID)<==>Person Re-identification (Re-ID)
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The process of identifying and matching individuals across different camera views or time instances.,0,0.8997945189476013
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The task of identifying and re-identifying individuals across different camera views or time instances.,1,1.0000001192092896
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The task of re-identifying a specific person across different camera views or within the same view over time.,4,0.9571138620376587
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The process of re-identifying a person across different camera views or time instances.,5,0.8947758078575134
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The task of identifying and matching individuals across different camera views or within the same view over time.,6,0.931276261806488
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The task of identifying and matching individuals across different camera views or time instances.,7,0.9575632810592651
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The task of identifying and re-identifying individuals across different camera views or frames.,8,0.9602781534194946
The process of identifying and matching individuals across different camera views or time instances.,1,The process of identifying and matching individuals across different camera views or time instances.,0,1.0
The process of identifying and matching individuals across different camera views or time instances.,1,The task of identifying and re-identifying individuals across different camera views or time instances.,1,0.8997946977615356
The process of identifying and matching individuals across different camera views or time instances.,1,The process of identifying and tracking individuals across different camera views or time instances.,3,0.939437210559845
The process of identifying and matching individuals across different camera views or time instances.,1,The task of re-identifying a specific person across different camera views or within the same view over time.,4,0.8759020566940308
The process of identifying and matching individuals across different camera views or time instances.,1,The process of re-identifying a person across different camera views or time instances.,5,0.9067798852920532
The process of identifying and matching individuals across different camera views or time instances.,1,The task of identifying and matching individuals across different camera views or within the same view over time.,6,0.9388320446014404
The process of identifying and matching individuals across different camera views or time instances.,1,The task of identifying and matching individuals across different camera views or time instances.,7,0.924363374710083
The process of identifying and matching individuals across different camera views or time instances.,1,The task of identifying and re-identifying individuals across different camera views or frames.,8,0.8989297747612
