entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Inference speed,2,Inference Speed,14,0.9999999403953552
Model size,3,model size,47,1.0
Sparsity,11,sparsity,50,1.0000001192092896
Mobile Platforms,17,mobile platforms,72,1.0000001192092896
Convolution layers,20,convolution layers,46,1.000000238418579
Fully connected layers,21,fully connected layers,41,1.0000001192092896
Classification speed,22,classification speed,48,1.0000001192092896
Sparse convolution,24,sparse convolution,39,0.9999998807907104
Sparse convolution,24,Sparse Convolution,61,0.9999998807907104
Arithmetic intensity,27,Arithmetic Intensity,52,1.0
"2,371 images per second",36,120 images per second,37,0.9001021385192871
sparse convolution,39,Sparse Convolution,61,0.9999998807907104
FC decay multiplier 1,76,FC decay multiplier 0.1,77,0.9674803614616394
FC decay multiplier 1,76,FC decay multiplier 0.01,78,0.9434947371482849
Nodes: Convolution layers<==>convolution layers
Layers in a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,0,1.0
Nodes: Fully connected layers<==>fully connected layers
Layers in a neural network where each neuron is connected to all neurons in the previous layer.,1,Layers in a neural network where each neuron is connected to all neurons in the previous layer.,0,1.0000001192092896
"Nodes: 2,371 images per second<==>120 images per second"
The AlexNet classification throughput on a specific platform.,0,The AlexNet classification throughput on a specific platform.,0,1.0
The classification speed achieved by Holistic SparseCNN on BDW.,1,The classification speed achieved by Holistic SparseCNN.,1,0.8870888948440552
Nodes: FC decay multiplier 1<==>FC decay multiplier 0.1
The multiplier used for fully connected layers' weight decay.,0,The multiplier used for fully connected layers' weight decay.,0,1.0
Nodes: FC decay multiplier 1<==>FC decay multiplier 0.01
The multiplier used for fully connected layers' weight decay.,0,The multiplier used for fully connected layers' weight decay.,0,1.0
