entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Faster R-CNN,3,Fast R-CNN,16,0.907331645488739
Car detection,6,Car Detection,18,1.0
Image object classification,8,Image Classification,43,0.9118974804878235
conv3_3,23,conv5_3,24,0.8882864713668823
conv3_3,23,conv4_3,40,0.922994077205658
conv3_3,23,Conv4_3,55,0.922994077205658
conv5_3,24,conv4_3,40,0.9089332818984985
conv5_3,24,conv5,54,0.9088695049285889
conv5_3,24,Conv4_3,55,0.9089332818984985
conv1,30,conv4_3,40,0.8872796297073364
conv1,30,Conv4_3,55,0.8872796297073364
conv4_3,40,Conv4_3,55,1.0
Input image resolution,44,Input Image Resolution,49,1.0
Nodes: Car detection<==>Car Detection
"The task of identifying and locating cars within images, relevant to ADAS applications.",0,"The primary objective of the study, which is to identify and locate cars within images, specifically in the context of ADAS applications.",1,0.9251881241798401
"The task of identifying and locating cars within images, relevant to ADAS applications.",0,"The primary objective of the study, focusing on identifying and locating cars within images, specifically within the context of ADAS applications.",2,0.9237757921218872
"The task of identifying and locating cars within images, relevant to ADAS applications.",0,"The primary objective of the study, focusing on identifying and locating cars within images, specifically for ADAS applications.",3,0.926274836063385
"The task of identifying and locating cars within images, relevant to ADAS applications.",0,"The primary objective of the study, which involves identifying and locating cars within images, particularly in the context of ADAS applications.",4,0.9236176609992981
"The task of identifying and locating cars within images, relevant to ADAS applications.",0,"The primary objective of the study, focusing on identifying and locating cars within images, particularly for ADAS applications.",5,0.926676332950592
"The task of identifying and locating cars within images, relevant to ADAS applications.",0,"The task of identifying and locating cars within images, a key application in ADAS.",6,0.9800751805305481
Nodes: conv3_3<==>conv5_3
A convolutional layer in the VGG16 architecture.,0,A convolutional layer in the VGG16 architecture.,0,1.0
A convolutional layer in the VGG16 architecture.,0,"A specific convolutional layer in the VGG16 architecture, used for feature extraction.",1,0.878411591053009
A convolutional layer in the VGG16 architecture.,0,"Another convolutional layer within the VGG16 architecture, used for feature extraction.",4,0.8690319061279297
Nodes: conv3_3<==>conv4_3
A convolutional layer in the VGG16 architecture.,0,"A specific convolutional layer within the VGG16 architecture, used for feature extraction.",1,0.8731836676597595
Nodes: conv5_3<==>conv4_3
A convolutional layer in the VGG16 architecture.,0,"A specific convolutional layer within the VGG16 architecture, used for feature extraction.",1,0.87318354845047
"A specific convolutional layer in the VGG16 architecture, used for feature extraction.",1,"A specific convolutional layer within the VGG16 architecture, used for feature extraction.",1,0.9954208731651306
"A specific convolutional layer in the VGG16 architecture, used for feature extraction.",1,"A specific convolutional layer from the VGG16 architecture, used for feature extraction in the Faster R-CNN model.",2,0.8984478116035461
A convolutional layer within the VGG16 CNN architecture. The paper explores using features from this layer for object detection.,2,A convolutional layer within the VGG16 CNN architecture. The paper explores using features from this layer for object detection.,0,1.0
"Another convolutional layer within the VGG16 architecture, used for feature extraction.",4,"A specific convolutional layer within the VGG16 architecture, used for feature extraction.",1,0.9697393178939819
"Another convolutional layer within the VGG16 architecture, used for feature extraction.",4,"A specific convolutional layer from the VGG16 architecture, used for feature extraction in the Faster R-CNN model.",2,0.8643020391464233
