entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Financial domain,3,Financial Domain,54,1.0000003576278687
Sentiment analysis,4,Sentiment Analysis,11,1.0
Financial PhraseBank,5,Financial Phrasebank,120,1.0000001192092896
Transfer learning,7,Transfer Learning,45,1.0
Sentiment Analysis in the Financial Domain,13,Challenges of Sentiment Analysis in Financial Domain,14,0.9160470962524414
Sentiment Analysis in the Financial Domain,13,Challenges of Sentiment Analysis in the Financial Domain,15,0.930100679397583
Sentiment Analysis in the Financial Domain,13,Financial sentiment analysis,20,0.9206992387771606
Challenges of Sentiment Analysis in Financial Domain,14,Challenges of Sentiment Analysis in the Financial Domain,15,0.9763661026954651
Financial sentiment analysis,20,Financial news sentiment classification,31,0.885184645652771
Text classification,26,Text Classification,53,1.0
Discriminative fine-tuning,35,Discriminative Fine-tuning,40,1.0
Slanted triangular learning rates,36,Slanted Triangular Learning Rates,41,0.9999999403953552
Slanted triangular learning rates,36,Slanted Triangular Learning Rate,124,0.9697094559669495
Gradual unfreezing,37,Gradual Unfreezing,42,0.9999998807907104
Gradual unfreezing,37,Gradual unfreezing (GU),122,0.8853999376296997
Word embeddings,39,Word Embeddings,67,1.0
Slanted Triangular Learning Rates,41,Slanted Triangular Learning Rate,124,0.9697094559669495
Gradual Unfreezing,42,Gradual unfreezing (GU),122,0.8853999376296997
Language Modeling,43,language modeling,70,1.0
Natural language inference,47,Natural Language Inference,55,1.0
Question answering,48,Question Answering,56,0.9999998807907104
GLoVe,49,GLoVE,58,1.0000001192092896
Classification,62,classification,92,1.0000001192092896
next sentence prediction,71,Next sentence prediction,76,1.0
Financial PhraseBank dataset,89,Financial PhraseBank dataset classification,109,0.9150077104568481
Slanted triangular learning rate (STL),121,Slanted Triangular Learning Rate,124,0.8859788179397583
Nodes: Financial PhraseBank<==>Financial Phrasebank
A dataset used for financial sentiment analysis.,1,A dataset used for sentiment analysis in the financial domain.,0,0.9746309518814087
A dataset used for sentiment analysis of financial news.,2,A dataset used for sentiment analysis in the financial domain.,0,0.9581416845321655
Nodes: Sentiment Analysis in the Financial Domain<==>Challenges of Sentiment Analysis in Financial Domain
"The specific application of sentiment analysis to financial texts, which presents unique challenges.",0,"The difficulties encountered when performing sentiment analysis on financial texts, including the need for large labeled datasets and the specialized language used in financial contexts.",0,0.9077838659286499
Nodes: Sentiment Analysis in the Financial Domain<==>Challenges of Sentiment Analysis in the Financial Domain
"The specific application of sentiment analysis to financial texts, which presents unique challenges.",0,"The specific difficulties encountered when performing sentiment analysis on financial texts, including the need for vast amounts of labeled data, the specialized language used in financial texts, and the use of vague expressions.",0,0.8831519484519958
Nodes: Sentiment Analysis in the Financial Domain<==>Financial sentiment analysis
"The specific application of sentiment analysis to financial texts, which presents unique challenges.",0,Analyzing sentiment in financial text.,0,0.8922411799430847
Nodes: Challenges of Sentiment Analysis in Financial Domain<==>Challenges of Sentiment Analysis in the Financial Domain
"The difficulties encountered when performing sentiment analysis on financial texts, including the need for large labeled datasets and the specialized language used in financial contexts.",0,"The specific difficulties encountered when performing sentiment analysis on financial texts, including the need for vast amounts of labeled data, the specialized language used in financial texts, and the use of vague expressions.",0,0.9436402916908264
Nodes: Text classification<==>Text Classification
The task of categorizing text into predefined classes.,0,The task of categorizing text into predefined categories.,1,0.9521099925041199
The task of categorizing text into predefined classes.,1,The task of categorizing text into predefined categories.,1,0.9521099925041199
The task of categorizing text into predefined classes.,2,The task of categorizing text into predefined categories.,1,0.9521099925041199
Nodes: Discriminative fine-tuning<==>Discriminative Fine-tuning
A fine-tuning approach that applies different learning rates to different layers of a neural network.,2,A fine-tuning technique where different layers of the model are assigned different learning rates.,3,0.9246934652328491
A fine-tuning approach that applies different learning rates to different layers of a neural network.,2,A fine-tuning technique that applies different learning rates to different layers of a neural network.,4,0.9802598357200623
Nodes: Slanted triangular learning rates<==>Slanted Triangular Learning Rates
A learning rate schedule used in ULMFit.,0,"A learning rate schedule used in ULMFit that starts with a small learning rate, increases it linearly to a maximum value, and then decreases it linearly.",0,0.8504813313484192
Nodes: Natural language inference<==>Natural Language Inference
A task in NLP that involves determining the relationship between two pieces of text.,0,A natural language processing task focused on determining the logical relationship between two pieces of text.,0,0.8608037233352661
