entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Multi-task network (MTN),0,MTN (Multi-task Network),145,0.9703943729400635
Human detection,1,Human Detection,39,0.9999999403953552
Pose estimation,2,pose estimation,19,1.0000001192092896
Pose estimation,2,Pose Estimation,40,1.0000001192092896
Pose estimation,2,POSE ESTIMATION,152,1.0000001192092896
Person re-identification (Re-ID),3,Person Re-ID,37,0.9219737648963928
Person re-identification (Re-ID),3,person Re-ID,123,0.9219737648963928
Scale-normalized image and feature pyramids (SIFP),5,Scale-normalized image and feature pyramid (SIFP),41,0.9812367558479309
Scale-normalized image and feature pyramids (SIFP),5,Scale-normalized image pyramid and feature pyramid (SIFP),90,0.9602336287498474
Scale-normalized image and feature pyramids (SIFP),5,SIFP (Scale-normalized Image and Feature Pyramid),146,0.9133301973342896
ResNet-18,8,ResNet18,129,0.9182283878326416
pose estimation,19,Pose Estimation,40,1.0000001192092896
pose estimation,19,POSE ESTIMATION,152,1.0000001192092896
multi-person pose estimation,23,Multi-person pose estimation,29,1.0
multi-person pose estimation,23,Multi-person Pose Tracking,73,0.89762943983078
real-time inference,25,Real-time inference,148,0.9999999403953552
Multi-person pose estimation,29,Multi-person Pose Tracking,73,0.89762943983078
Pose tracking,30,Pose Tracking,65,1.0000001192092896
Top-down pose estimation methods,33,Top-down Pose Estimation,69,0.916911780834198
Flow-based pose similarity,34,Flow-based pose similarity as metric,38,0.9441863894462585
Flow-based pose similarity,34,Flow-based Pose Similarity,72,0.9999999403953552
Person Re-ID,37,person Re-ID,123,1.0
Flow-based pose similarity as metric,38,Flow-based Pose Similarity,72,0.9441865086555481
Pose Estimation,40,POSE ESTIMATION,152,1.0000001192092896
Scale-normalized image and feature pyramid (SIFP),41,Scale-normalized image pyramid and feature pyramid (SIFP),90,0.9753862619400024
Scale-normalized image and feature pyramid (SIFP),41,SIFP (Scale-normalized Image and Feature Pyramid),146,0.9567608833312988
Computer Vision,51,Computer vision,77,1.0000001192092896
Spatiotemporal graph,55,Spatiotemporal Graph,67,1.0
Bipartite graph matching problem,57,Bipartite graph matching,62,0.9593873023986816
Bipartite graph matching problem,57,Bipartite Graph Matching,70,0.9593873023986816
Pose flow non maximum suppression (NMS),58,Pose Flow Non-Maximum Suppression (NMS),64,0.9907246232032776
Energy minimizing function,61,Energy Minimizing Function,68,1.0
Bipartite graph matching,62,Bipartite Graph Matching,70,0.9999999403953552
Bottom-up Pose Estimation,66,Top-down Pose Estimation,69,0.9437857866287231
Fast R-CNN,78,Faster R-CNN,79,0.907331645488739
Scale-normalized image pyramid and feature pyramid (SIFP),90,SIFP (Scale-normalized Image and Feature Pyramid),146,0.9278818368911743
PoseTrack dataset,128,PoseTrack Dataset,139,1.0
Nodes: Human detection<==>Human Detection
