entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Unsupervised clustering,4,Unsupervised Clustering,19,1.0000001192092896
Supervised partitioning,5,Supervised Partitioning,20,1.0000001192092896
Zero-shot-like visual generalization,6,Zero-shot-like Generalization,21,0.887187123298645
Multi-task method,10,Multi-task approach,25,0.910333514213562
vis-w2v,11,Vis-w2v,22,1.0
Nodes: Unsupervised clustering<==>Unsupervised Clustering
An evaluation task used to assess the performance of ViCo embeddings in capturing similarities between visual concepts.,0,An evaluation task used to assess the performance of ViCo embeddings by grouping similar visual concepts without prior labels.,0,0.9198806881904602
Nodes: Supervised partitioning<==>Supervised Partitioning
"An evaluation task used to assess the performance of ViCo embeddings, detailed in the supplementary material.",0,"An evaluation task used to assess the performance of ViCo embeddings in a supervised setting, likely involving the classification or segmentation of visual data.",0,0.8764240145683289
"An evaluation task used to assess the performance of ViCo embeddings, detailed in the supplementary material.",0,"An evaluation task used to assess the performance of ViCo embeddings, as mentioned in the priming summary.",1,0.9499449133872986
