entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Sentiment Analysis,0,Sentiment analysis,20,0.9999999403953552
Transfer Learning,10,Transfer learning,23,1.0000001192092896
Discriminative Fine-tuning,11,Discriminative fine-tuning,16,0.9999998807907104
Slanted Triangular Learning Rates,12,Slanted triangular learning rates,15,1.0000001192092896
Slanted Triangular Learning Rates,12,Slanted triangular learning rate,30,0.969709575176239
Slanted Triangular Learning Rates,12,Slanted Triangular Learning Rate,39,0.969709575176239
Gradual Unfreezing,13,Gradual unfreezing,17,0.9999998807907104
Slanted triangular learning rates,15,Slanted triangular learning rate,30,0.969709575176239
Slanted triangular learning rates,15,Slanted Triangular Learning Rate,39,0.969709575176239
Slanted triangular learning rate,30,Slanted Triangular Learning Rate,39,1.0
Nodes: Slanted triangular learning rates<==>Slanted triangular learning rate
A technique used during fine-tuning to prevent catastrophic forgetting.,2,A technique used to prevent catastrophic forgetting during fine-tuning.,1,0.9873848557472229
Nodes: Slanted triangular learning rate<==>Slanted Triangular Learning Rate
A learning rate schedule used to prevent catastrophic forgetting.,0,"A learning rate schedule used to prevent catastrophic forgetting during fine-tuning, where the learning rate increases linearly and then decreases linearly.",0,0.8639114499092102
