entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,2,Transformer distillation method,16,0.9674112796783447
Transformer distillation,2,Transformer-layer distillation (No Trm),92,0.8847476840019226
Transformer distillation,2,Transformer-layer distillation,98,0.9141108393669128
Transformer distillation,2,Transformer-based distillation,102,0.9511080980300903
Knowledge distillation (KD),3,Knowledge Distillation (KD),15,0.9999996423721313
Knowledge distillation (KD),3,Knowledge Distillation,43,0.9177775382995605
Knowledge distillation (KD),3,Knowledge distillation,99,0.9177775382995605
Knowledge Distillation (KD),15,Knowledge Distillation,43,0.9177775382995605
Knowledge Distillation (KD),15,Knowledge distillation,99,0.9177775382995605
Transformer distillation method,16,Transformer-layer distillation,98,0.9009912610054016
Transformer distillation method,16,Transformer-based distillation,102,0.9383412599563599
Embedding layer output,17,Embedding Layer Output,29,1.0
Hidden states,18,Hidden States,30,1.000000238418579
Attention matrices,19,Attention Matrices,31,1.0
Attention matrices,19,Attention matrix,47,0.9457842111587524
Logits output,20,Logits Output,32,1.0
Linguistic knowledge,28,linguistic knowledge,37,1.000000238418579
Attention Matrices,31,Attention matrix,47,0.9457842111587524
teacher-student learning,33,Teacher-student learning,40,1.0000001192092896
pre-training,34,Pre-training stage,52,0.8891327977180481
fine-tuning,35,Fine-tuning,59,1.0000001192092896
data augmentation,36,Data Augmentation Method,62,0.9012917280197144
data augmentation,36,Data augmentation,67,1.0
data augmentation,36,Data Augmentation (DA),90,0.9258518815040588
GLUE tasks,41,GLUE Tasks,81,1.0
Knowledge Distillation,43,Knowledge distillation,99,1.0
Embedding-layer distillation,48,Embedding-layer distillation (No Emb),93,0.9191831350326538
Prediction-layer distillation,49,Prediction-layer distillation (No Pred),94,0.958349347114563
Prediction-layer distillation,49,Prediction layer distillation,121,0.9547895789146423
Task-specific distillation,56,Task-Specific Distillation,76,0.9999998807907104
Task-specific distillation,56,Task-specific Distillation (TD),88,0.9535988569259644
Data Augmentation Method,62,New Data Augmentation Method,65,0.9353688955307007
Data Augmentation Method,62,Data augmentation,67,0.9012917280197144
Data Augmentation Method,62,Data Augmentation (DA),90,0.892654299736023
Data augmentation,67,Data Augmentation (DA),90,0.9258518815040588
General Distillation,75,General Distillation (GD),89,0.8972368240356445
General Distillation,75,Distillation,114,0.8848916292190552
Task-Specific Distillation,76,Task-specific Distillation (TD),88,0.9535988569259644
Appendix A,77,Appendix C,104,0.8997902870178223
CoLA dataset,82,CoLA Dataset,108,1.0
Transformer-layer distillation (No Trm),92,Transformer-layer distillation,98,0.9542005658149719
Transformer-layer distillation (No Trm),92,Transformer-based distillation,102,0.8979322910308838
Prediction-layer distillation (No Pred),94,Prediction layer distillation,121,0.9189473986625671
Transformer-layer distillation,98,Transformer-based distillation,102,0.9107005000114441
Appendix C,104,Appendix D,105,0.9044211506843567
Nodes: Transformer distillation<==>Transformer-based distillation
A novel method for knowledge distillation specifically designed for Transformer-based models.,0,A knowledge distillation method specifically designed for Transformer models.,0,0.9521447420120239
A specially designed Knowledge Distillation (KD) method for Transformer-based models.,3,A knowledge distillation method specifically designed for Transformer models.,0,0.9482014179229736
A specially designed knowledge distillation (KD) method for Transformer networks.,4,A knowledge distillation method specifically designed for Transformer models.,0,0.8603094220161438
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
The process of transferring knowledge from a larger teacher model to a smaller student model.,0,A method to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.8943341970443726
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation
"A technique where a smaller ""student"" model learns from a larger, pre-trained ""teacher"" model, aiming to transfer the knowledge and performance of the teacher to the student.",1,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.8724950551986694
"A technique where a smaller ""student"" model learns from a larger, pre-trained ""teacher"" model, aiming to transfer the knowledge and performance of the teacher to the student.",1,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,1,0.8928909301757812
Nodes: Knowledge Distillation (KD)<==>Knowledge Distillation
A method to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.9178972244262695
A method to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,1,0.9100934863090515
"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,0,0.9353644847869873
"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,A technique used to transfer knowledge from a larger model (teacher) to a smaller model (student).,1,0.9266650676727295
Nodes: Attention matrices<==>Attention Matrices
"Matrices representing attention weights in the Transformer layers, used in the distillation process.",0,"The attention matrices derived from the Transformer layer, used as a component in the proposed Transformer distillation method.",0,0.8931375741958618
Nodes: Appendix C<==>Appendix D
A section in the paper that details experiments related to TinyBERT.,0,A section in the paper that details experiments related to TinyBERT.,0,1.0000001192092896
