entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Video-based activity recognition,0,Video-based Activity Recognition,14,1.0000001192092896
Hockey dataset,2,Hockey Dataset,20,1.0000001192092896
Feature-to-activity attention,10,Feature-to-Activity Attention,25,1.0
Tri-axial self-attention encoder-decoder,11,Tri-Axial Self-Attention Encoder-Decoder,26,1.0
Activity association mask,12,Activity Association Mask,27,1.0000001192092896
VGG net,15,VGG Net,33,0.9999999403953552
Batch Normalization,17,Batch normalization,24,1.0000001192092896
Nodes: Feature-to-activity attention<==>Feature-to-Activity Attention
A novel mechanism for extracting relevant features while preserving temporal ordering.,0,A mechanism to extract relevant features while preserving temporal ordering.,0,0.9799090623855591
A mechanism to extract relevant features while preserving temporal information.,1,A mechanism to extract relevant features while preserving temporal ordering.,0,0.8761833310127258
Nodes: Tri-axial self-attention encoder-decoder<==>Tri-Axial Self-Attention Encoder-Decoder
"A proposed architecture for modeling temporal associations between activities, enabling multi-label prediction.",0,"A component used to model temporal associations between activities, enabling multi-label prediction.",0,0.927484393119812
"A method used for modeling temporal associations between activities, enabling multi-label prediction.",1,"A component used to model temporal associations between activities, enabling multi-label prediction.",0,0.9529231786727905
Nodes: Activity association mask<==>Activity Association Mask
A component used to capture relationships between activities.,0,A component used to capture relationships between activities.,0,1.0000001192092896
