entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Sentiment Analysis,3,Sentiment analysis,69,1.0
Financial PhraseBank,4,Financial Phrasebank,70,1.0
question answering,22,Question answering,75,1.0
Discriminative Fine-tuning,25,Discriminative fine-tuning,73,1.0
Gradual Unfreezing,27,Gradual unfreezing (GU),72,0.8853999376296997
Classification,37,classification,39,1.0000001192092896
Nodes: Financial PhraseBank<==>Financial Phrasebank
"A dataset used for financial sentiment analysis, created by Malo et al. (2014).",0,A dataset used for sentiment analysis in the financial domain.,0,0.9148626327514648
A dataset used for sentiment classification of financial news.,1,A dataset used for sentiment analysis in the financial domain.,0,0.9354448914527893
Nodes: Classification<==>classification
The task that ULMFit and FinBERT are used for.,0,The objective that ULMFit is used for.,0,0.8630706667900085
