entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Knowledge Distillation (KD),0,Knowledge Distillation,15,0.9177774786949158
Task-specific Distillation (TD),1,Task-specific Distillation,19,0.9535989165306091
Data Augmentation (DA),3,Data Augmentation,20,0.9258518218994141
Transformer distillation method,10,Transformer distillation,25,0.9674112200737
Transformer distillation method,10,Transformer-layer distillation,51,0.9009910821914673
Multi-Head Attention (MHA),16,Multi-Head Attention,23,0.9187129139900208
Feed-Forward Networks (FFN),17,Feed-Forward Network (FFN),21,0.9552398920059204
Transformer distillation,25,Transformer-layer distillation (No Trm),47,0.8847476840019226
Transformer distillation,25,Transformer-layer distillation,51,0.9141108989715576
Prediction-layer Distillation,31,prediction-layer distillation (No Pred),49,0.958349347114563
Prediction-layer Distillation,31,Prediction Layer Distillation,57,0.9547896385192871
Transformer-layer distillation (No Trm),47,Transformer-layer distillation,51,0.9542006254196167
prediction-layer distillation (No Pred),49,Prediction Layer Distillation,57,0.9189473986625671
Nodes: Knowledge Distillation (KD)<==>Knowledge Distillation
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",0,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",1,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",2,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",3,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",4,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",5,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",6,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",7,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",8,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",9,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",10,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",11,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",12,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",13,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",14,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
"A method where a smaller ""student"" model learns from a larger ""teacher"" model.",15,"A core technique where a smaller ""student"" model learns from a larger ""teacher"" model.",0,0.8979767560958862
Nodes: Multi-Head Attention (MHA)<==>Multi-Head Attention
"A component of Transformer layers, used to capture relationships between different parts of the input sequence.",0,A component within Transformer layers used to capture relationships between different parts of the input sequence. It is a key element in the Transformer architecture and is used in the distillation process.,0,0.8637436628341675
Nodes: Transformer distillation<==>Transformer-layer distillation
"The method of distilling knowledge from the Transformer layers of a larger BERT model to a smaller TinyBERT model. This involves transferring knowledge from the teacher model to the student model by targeting various representations, including hidden states and attention matrices.",1,A specific distillation technique focused on transferring knowledge from the Transformer layers of the teacher model (BERT) to the student model (TinyBERT). This is a key component of the TinyBERT learning process.,0,0.8891568183898926
