entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
KITTI Dataset,1,KITTI dataset,26,1.0000001192092896
conv5_3,5,Conv4_3,20,0.908933162689209
conv5_3,5,Conv5_3,21,1.0
conv5_3,5,conv4_3,33,0.9089332222938538
Faster R-CNN,6,Fast R-CNN,13,0.9073315858840942
Conv4_3,20,Conv5_3,21,0.908933162689209
Conv4_3,20,conv4_3,33,1.0
Conv5_3,21,conv4_3,33,0.9089332222938538
Nodes: KITTI Dataset<==>KITTI dataset
"A dataset for autonomous driving research, used for evaluating car detection performance.",0,"A dataset for autonomous driving research, used for evaluating car detection performance, with specific image sizes (e.g., 1242 x 375 pixels).",0,0.9264399409294128
"A dataset for autonomous driving research, used for evaluating car detection performance.",1,"A dataset for autonomous driving research, used for evaluating car detection performance, with specific image sizes (e.g., 1242 x 375 pixels).",0,0.9264399409294128
Nodes: conv5_3<==>Conv4_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9372043609619141
"A convolutional layer within the VGG16 architecture (13th layer), used for feature extraction in the R-CNN framework.",1,"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9064011573791504
Nodes: conv5_3<==>Conv5_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9372044205665588
"A convolutional layer within the VGG16 architecture (13th layer), used for feature extraction in the R-CNN framework.",1,"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9064011573791504
Nodes: conv5_3<==>conv4_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 architecture (10th layer), used for feature extraction in the R-CNN framework.",0,0.905154287815094
"A convolutional layer within the VGG16 architecture (13th layer), used for feature extraction in the R-CNN framework.",1,"A convolutional layer within the VGG16 architecture (10th layer), used for feature extraction in the R-CNN framework.",0,0.966342568397522
Nodes: Conv4_3<==>Conv5_3
"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,1.0
Nodes: Conv4_3<==>conv4_3
"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 architecture (10th layer), used for feature extraction in the R-CNN framework.",0,0.8891339302062988
Nodes: Conv5_3<==>conv4_3
"A specific convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 architecture (10th layer), used for feature extraction in the R-CNN framework.",0,0.8891339302062988
