entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Hockey dataset,4,HOCKEY DATASET,17,1.0
Volleyball dataset,5,VOLLEYBALL DATASET,18,1.0000001192092896
Charades dataset,6,CHARADES DATASET,19,1.0000001192092896
Non-local neural networks,10,Non-local neural network,21,0.9226137399673462
Feature-to-activity attention,11,Feature-to-Activity Attention,22,1.0000001192092896
Tri-axial self-attention encoder-decoder,12,Tri-axial Self-Attention Encoder-Decoder,23,1.0
VLAD FEATURE EXTRACTOR,15,VLAD Feature Extractor,24,1.0000001192092896
VLAD FEATURE EXTRACTOR,15,VLAD feature extractor,29,1.0000001192092896
ACTIVITY MAPPING LAYER,16,Activity Mapping Layer,25,1.0000001192092896
ACTIVITY MAPPING LAYER,16,Activity mapping layer,30,1.0000001192092896
VLAD Feature Extractor,24,VLAD feature extractor,29,1.0000001192092896
Activity Mapping Layer,25,Activity mapping layer,30,1.0000001192092896
Deep learning architecture,26,Deep Learning Architecture,37,1.0000001192092896
Nodes: Tri-axial self-attention encoder-decoder<==>Tri-axial Self-Attention Encoder-Decoder
"A novel architecture for multi-label prediction, capturing associations between activities.",0,"A novel deep learning architecture used for multi-label prediction, designed to capture associations between activities. It learns independent temporal associations and makes concurrent activity predictions.",0,0.867788553237915
Nodes: VLAD FEATURE EXTRACTOR<==>VLAD Feature Extractor
A modified version of the VLAD feature extractor used in the proposed architecture for feature extraction.,0,A modified version of the VLAD feature extractor used in the architecture.,0,0.899924099445343
Nodes: Activity Mapping Layer<==>Activity mapping layer
A novel layer used in the architecture.,0,A novel layer used in the architecture.,0,1.0
