entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,0,Concurrent Activity Recognition System,17,0.9113491177558899
Concurrent activity recognition,0,Concurrent Activity Recognition,32,0.9999999403953552
Feature extraction,1,Feature Extraction,10,1.0000001192092896
Feature-to-activity attention,4,Feature-to-Activity Attention,18,1.0000001192092896
Tri-axial self-attention encoder-decoder,5,Tri-Axial Self-Attention Encoder-Decoder,52,1.0
Hockey dataset,11,Hockey Dataset,45,1.0000001192092896
Tri-axial self-attention,14,Triaxial Self-Attention,19,0.9139496684074402
Concurrent Activity Recognition System,17,Concurrent Activity Recognition,32,0.9113491177558899
Self-attention-based decoder,22,Self-attention decoder,58,0.9351861476898193
Self-attention-based decoder,22,Self-Attention Decoder,65,0.9351861476898193
Spatial attention,28,Spatial Attention,33,1.0000001192092896
Temporal attention,29,Temporal Attention,34,1.0
non-local neural network,51,Non-local neural networks,56,0.9226135611534119
Self-attention decoder,58,Self-Attention Decoder,65,1.0
VLAD feature extractor,59,VLAD Feature Extractor,63,1.0000001192092896
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition System
"The focus of the research, recognizing multiple activities happening simultaneously in videos.",6,"The overall system proposed for recognizing multiple activities happening simultaneously in videos. It generates separate spatial-temporal features for independent activities, avoiding simple aggregation.",0,0.8765649199485779
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The objective of identifying multiple activities happening simultaneously within a video.,0,0.900776207447052
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The objective of identifying multiple activities happening simultaneously within a video.,1,0.900776207447052
The task of recognizing multiple activities happening simultaneously in a video.,2,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9131489992141724
The task of recognizing multiple activities happening simultaneously in a video.,2,The objective of identifying multiple activities happening simultaneously within a video.,1,0.9131489992141724
The task of identifying multiple activities happening simultaneously in a video.,3,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9392220973968506
The task of identifying multiple activities happening simultaneously in a video.,3,The objective of identifying multiple activities happening simultaneously within a video.,1,0.9392220973968506
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The objective of identifying multiple activities happening simultaneously within a video.,0,0.900776207447052
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The objective of identifying multiple activities happening simultaneously within a video.,1,0.900776207447052
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,The objective of identifying multiple activities happening simultaneously within a video.,0,0.900776207447052
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,The objective of identifying multiple activities happening simultaneously within a video.,1,0.900776207447052
Nodes: Feature extraction<==>Feature Extraction
"The process of extracting relevant features from video data, a crucial step in activity recognition.",1,"The process of extracting relevant features from the input data (videos) to represent the visual content, which is a crucial step in activity recognition.",0,0.8887803554534912
"The process of extracting relevant features from the video data, a key component of the overall activity recognition system.",3,"The process of extracting relevant features from the input data (videos) to represent the visual content, which is a crucial step in activity recognition.",0,0.9410033822059631
"The process of extracting relevant features from the video data, a key component of the overall activity recognition system.",3,"The process of extracting relevant features from the input data, which is a core component of the proposed concurrent activity recognition system.",1,0.8730037808418274
Nodes: Tri-axial self-attention<==>Triaxial Self-Attention
A self-attention mechanism used to learn temporal associations between different activities.,0,A self-attention mechanism that learns independent temporal associations for different activities and makes concurrent activity predictions while considering possible activity combinations.,0,0.8730824589729309
