entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
sentiment analysis,0,Sentiment Analysis,13,1.000000238418579
sentiment analysis,0,Sentiment analysis,21,1.000000238418579
Sentiment Analysis,13,Sentiment analysis,21,1.000000238418579
TRC 2-financial corpus,24,TRC 2 - financial corpus,32,1.000000238418579
Nodes: sentiment analysis<==>Sentiment analysis
"The task of determining the emotional tone or attitude expressed in a piece of text, particularly in the context of financial news.",0,"The task of determining the emotional tone or attitude expressed in a piece of text, particularly in the context of financial news.",0,1.0000001192092896
"The task of determining the emotional tone or attitude expressed in a piece of text, particularly in the context of financial news.",1,"The task of determining the emotional tone or attitude expressed in a piece of text, particularly in the context of financial news.",0,1.0000001192092896
"The task of determining the emotional tone or attitude expressed in a piece of text, particularly in the context of financial news.",2,"The task of determining the emotional tone or attitude expressed in a piece of text, particularly in the context of financial news.",0,1.0000001192092896
Nodes: TRC 2-financial corpus<==>TRC 2 - financial corpus
A financial corpus used for further pre-training the AWD-LSTM language model in the ULMFit approach.,0,A financial corpus used for pre-training the AWD-LSTM language model.,0,0.9475706219673157
A financial corpus used for further pre-training of the AWD-LSTM language model in the ULMFit method.,1,A financial corpus used for pre-training the AWD-LSTM language model.,0,0.9430826306343079
