entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,0,Concurrent Activity Recognition,10,0.9999999403953552
Feature-to-activity attention,4,Feature-to-Activity Attention,11,1.0
Tri-axial self-attention encoder-decoder,5,Tri-axial Self-Attention Encoder-Decoder,12,1.0000001192092896
Single-activity recognition,7,Single-activity recognition models,13,0.932766318321228
Hockey dataset,16,Hockey Dataset,51,1.0
Triaxial self-attention,19,Tri-axial self-attention,59,0.9139496684074402
Self-attention-based Decoder,24,Self-attention decoder,73,0.9351860284805298
Self-attention-based Decoder,24,Self-Attention Decoder,76,0.9351860284805298
Spatial Attention,30,Spatial attention,33,1.0
Temporal Attention,31,Temporal attention,34,1.0
VGG Net,37,VGG net,50,1.0
Non-local neural network,47,Non-local neural networks,60,0.9226136803627014
Non-local neural network,47,Non-local Neural Network,65,1.0
Non-local neural networks,60,Non-local Neural Network,65,0.9226136803627014
VLAD feature extractor,71,Modified VLAD feature extractor,74,0.9482822418212891
Activity mapping layer,72,Activity Mapping Layer,75,1.0000001192092896
Self-attention decoder,73,Self-Attention Decoder,76,1.0
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",0,The objective of identifying multiple activities happening simultaneously within a video.,0,0.894646167755127
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",0,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.911970317363739
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",0,The task of identifying multiple activities happening simultaneously in a video.,2,0.9015877842903137
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",0,The task of identifying multiple activities happening simultaneously within a video.,3,0.882567286491394
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",0,The objective of identifying multiple activities happening simultaneously within a video.,4,0.894646167755127
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",0,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.9188244938850403
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The objective of identifying multiple activities happening simultaneously within a video.,0,0.894646167755127
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.911970317363739
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The task of identifying multiple activities happening simultaneously in a video.,2,0.9015877842903137
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The task of identifying multiple activities happening simultaneously within a video.,3,0.882567286491394
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The objective of identifying multiple activities happening simultaneously within a video.,4,0.894646167755127
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.9188244938850403
The task of identifying multiple activities happening simultaneously in a video.,2,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9392221570014954
The task of identifying multiple activities happening simultaneously in a video.,2,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.8655616044998169
The task of identifying multiple activities happening simultaneously in a video.,2,The task of identifying multiple activities happening simultaneously in a video.,2,1.0000001192092896
The task of identifying multiple activities happening simultaneously in a video.,2,The task of identifying multiple activities happening simultaneously within a video.,3,0.9915410280227661
The task of identifying multiple activities happening simultaneously in a video.,2,The objective of identifying multiple activities happening simultaneously within a video.,4,0.9392221570014954
The task of identifying multiple activities happening simultaneously in a video.,2,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.8811240792274475
The task of identifying multiple activities happening simultaneously in a video.,3,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9392221570014954
The task of identifying multiple activities happening simultaneously in a video.,3,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.8655616044998169
The task of identifying multiple activities happening simultaneously in a video.,3,The task of identifying multiple activities happening simultaneously in a video.,2,1.0000001192092896
The task of identifying multiple activities happening simultaneously in a video.,3,The task of identifying multiple activities happening simultaneously within a video.,3,0.9915410280227661
The task of identifying multiple activities happening simultaneously in a video.,3,The objective of identifying multiple activities happening simultaneously within a video.,4,0.9392221570014954
The task of identifying multiple activities happening simultaneously in a video.,3,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.8811240792274475
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The objective of identifying multiple activities happening simultaneously within a video.,0,0.894646167755127
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.911970317363739
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The task of identifying multiple activities happening simultaneously in a video.,2,0.9015877842903137
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The task of identifying multiple activities happening simultaneously within a video.,3,0.882567286491394
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The objective of identifying multiple activities happening simultaneously within a video.,4,0.894646167755127
"The focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.9188244938850403
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9007762670516968
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.9194103479385376
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,The task of identifying multiple activities happening simultaneously in a video.,2,0.9077889919281006
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,The task of identifying multiple activities happening simultaneously within a video.,3,0.8897285461425781
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,The objective of identifying multiple activities happening simultaneously within a video.,4,0.9007762670516968
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",5,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.9341307878494263
The task of identifying multiple activities happening simultaneously in a video.,6,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9392221570014954
The task of identifying multiple activities happening simultaneously in a video.,6,"The primary objective of the proposed system, which involves identifying multiple activities happening simultaneously in a video.",1,0.8655616044998169
The task of identifying multiple activities happening simultaneously in a video.,6,The task of identifying multiple activities happening simultaneously in a video.,2,1.0000001192092896
The task of identifying multiple activities happening simultaneously in a video.,6,The task of identifying multiple activities happening simultaneously within a video.,3,0.9915410280227661
The task of identifying multiple activities happening simultaneously in a video.,6,The objective of identifying multiple activities happening simultaneously within a video.,4,0.9392221570014954
The task of identifying multiple activities happening simultaneously in a video.,6,"The primary objective of the research, which involves identifying and understanding multiple activities happening simultaneously in videos.",5,0.8811240792274475
Nodes: Triaxial self-attention<==>Tri-axial self-attention
A component of the proposed model designed to learn temporal associations between activities.,0,A novel component of the architecture designed to learn temporal associations between activities.,1,0.881790041923523
Nodes: VLAD feature extractor<==>Modified VLAD feature extractor
