entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image object classification,1,Image Classification,36,0.911897599697113
Image object classification,1,Image classification,39,0.911897599697113
Fast R-CNN,7,Faster R-CNN,9,0.9073314666748047
Region proposal network (RPN),8,Region Proposal Network (RPN),28,1.0000001192092896
Region proposal network (RPN),8,Region Proposal Network,55,0.8885176181793213
Car Detection,21,car detection,75,1.0000001192092896
Region Proposal Network (RPN),28,Region Proposal Network,55,0.8885176181793213
Object detection,29,Object Detection,56,1.0000001192092896
Image Classification,36,Image classification,39,1.0000001192092896
Convolutional layers,42,Convolutional Layers,45,1.0
Fully Connected Layers,46,Fully connected layers,50,1.0000001192092896
Conv5_3,49,conv4_3,52,0.908933162689209
Conv5_3,49,conv5_3,53,1.0
Conv5_3,49,conv5,54,0.9088695049285889
conv5_3,53,conv5,54,0.9088695049285889
VGG16 conv 4 3,69,VGG16 conv4_3,81,0.9171348810195923
input image resolution,76,Input Image Resolution,85,1.0000001192092896
Nodes: Car Detection<==>car detection
"The specific application of the methods discussed in the text, focusing on identifying and locating cars within images.",0,The task of identifying and locating cars within images.,0,0.8670472502708435
Nodes: Object detection<==>Object Detection
The task of identifying and locating objects within an image.,0,The task of identifying and locating objects within an image.,0,1.0
