entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Fast R-CNN,4,Faster R-CNN,5,0.9073315858840942
Conv3_3,23,Conv5_3,24,0.8882863521575928
Conv3_3,23,conv4_3,30,0.9229941964149475
Conv3_3,23,conv5_3,31,0.8882863521575928
Conv5_3,24,conv4_3,30,0.9089331030845642
Conv5_3,24,conv5_3,31,1.0
Conv5_3,24,conv5,43,0.9088694453239441
Conv1,25,conv4_3,30,0.8872795701026917
conv5_3,31,conv5,43,0.9088694453239441
Input image resolution,32,input image resolution,48,1.0
Nodes: Conv3_3<==>Conv5_3
Refers to a specific convolutional layer within the VGG16 architecture.,0,Refers to a specific convolutional layer within the VGG16 architecture.,0,1.0
