entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-shot segmentation,4,few-shot segmentation,52,1.0
Few-Shot Learning,10,Few-shot learning,18,1.0
Pre-trained weights,12,pre-trained weights,58,1.0000001192092896
Few-shot image classification,15,Few-shot classification,25,0.9104080200195312
Image segmentation,17,Image Segmentation,23,1.0000001192092896
Semantic segmentation,19,Semantic Image Segmentation,26,0.8936657905578613
Semantic segmentation,19,semantic segmentation,55,1.000000238418579
Semantic Image Segmentation,26,semantic segmentation,55,0.8936657905578613
Binary Cross-Entropy (BCE),44,Binary Cross-Entropy,46,0.8959736227989197
Model III,53,Model II,60,0.8910994529724121
Model I,59,Model II,60,0.9066287875175476
Cell counting in medical image analysis,69,Cell Counting in Medical Image Analysis,78,1.0
Nodes: Few-shot segmentation<==>few-shot segmentation
The task of segmenting images with limited training data.,2,The task of segmenting images with limited training data.,0,1.0
Nodes: Few-Shot Learning<==>Few-shot learning
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,0,1.0000001192092896
Nodes: Semantic segmentation<==>Semantic Image Segmentation
The process of assigning a semantic label to each pixel in an image.,0,The task of assigning a semantic label to each pixel in an image.,0,0.8892956376075745
