entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
few-shot segmentation,0,Few-shot segmentation,19,0.9999999403953552
few-shot segmentation,0,Few-shot semantic segmentation,47,0.8894988894462585
few-shot segmentation,0,Few-shot Semantic Segmentation,52,0.8894988894462585
few-shot segmentation,0,Few-shot segmentation model,63,0.9188429117202759
Segmentation Annotation,8,Segmentation annotation,30,1.0000001192092896
Few-Shot Learning,11,Few-shot learning,17,1.000000238418579
Few-Shot Learning,11,Few-shot learning models,36,0.9431504011154175
Instance Level Segmentation,16,Instance-level segmentation,29,0.9718555212020874
Instance Level Segmentation,16,Instance segmentation,56,0.9339858889579773
Instance Level Segmentation,16,Instance Segmentation,59,0.9339858889579773
Few-shot learning,17,Few-shot learning models,36,0.9431504011154175
Few-shot segmentation,19,Few-shot semantic segmentation,47,0.8894988894462585
Few-shot segmentation,19,Few-shot Semantic Segmentation,52,0.8894988894462585
Few-shot segmentation,19,Few-shot segmentation model,63,0.9188429117202759
Object Classes,25,Object Class,32,0.947736382484436
Instance-level segmentation,29,Instance segmentation,56,0.9354372024536133
Instance-level segmentation,29,Instance Segmentation,59,0.9354372024536133
Model III,44,Model II,45,0.8910993933677673
Few-shot semantic segmentation,47,Few-shot Semantic Segmentation,52,1.0000001192092896
Instance segmentation,56,Instance Segmentation,59,1.0
Nodes: few-shot segmentation<==>Few-shot segmentation model
A segmentation task that uses few-shot learning.,2,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
A segmentation task that uses few-shot learning.,3,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
A segmentation task that uses few-shot learning.,4,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
A segmentation task that uses few-shot learning.,5,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
A segmentation task that uses few-shot learning.,6,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
A segmentation task that uses few-shot learning.,7,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
A segmentation task that uses few-shot learning.,11,"A model designed for few-shot segmentation tasks, capable of learning from a limited number of examples.",0,0.8638153076171875
Nodes: Few-Shot Learning<==>Few-shot learning
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",0,A machine learning approach where models learn from a limited number of examples.,0,0.908081591129303
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",0,A machine learning approach where models learn from a limited number of examples.,1,0.908081591129303
Nodes: Object Classes<==>Object Class
"The categories of objects that are the focus of the segmentation task, specifically those within the FSS-1000 dataset.",0,"The categories of objects present in the images, for which segmentation annotations are provided. FSS-1000 contains 1000 object classes.",0,0.8513345718383789
Nodes: Instance segmentation<==>Instance Segmentation
A segmentation task that identifies and delineates individual instances of objects within an image.,0,A segmentation task that identifies and delineates individual instances of objects within an image.,0,1.0
