entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Accuracy,0,ACCURACY,17,1.0000001192092896
Speed,1,SPEED,18,1.0
Model Size,2,MODEL SIZE,19,1.0000001192092896
Model Size,2,Model size,23,1.0000001192092896
Fully Connected Layers,4,Fully connected layers,21,1.0000001192092896
Convolution Layers,5,Convolution layers,22,1.0000001192092896
Mobile Devices,8,MOBILE DEVICES,14,1.0
Data Centers,9,DATA CENTERS,15,0.9999999403953552
MODEL SIZE,19,Model size,23,1.0000001192092896
Arithmetic intensity,25,ARITHMETIC INTENSITY,35,1.0000001192092896
Arithmetic intensity,25,Arithmetic Intensity,47,1.0000001192092896
Direct sparse convolution,28,Direct sparse convolution algorithm,41,0.9298473000526428
Direct sparse convolution,28,Direct Sparse Convolution,46,1.0
ARITHMETIC INTENSITY,35,Arithmetic Intensity,47,1.0000001192092896
Direct sparse convolution algorithm,41,Direct Sparse Convolution,46,0.9298473000526428
Nodes: Accuracy<==>ACCURACY
"A key requirement for CNN models, especially on resource-constrained platforms.",0,"One of the three key requirements (along with speed and model size) for CNN models, especially on resource-constrained platforms.",0,0.8587061166763306
"One of the three key requirements, along with speed and model size, that form the ""golden trident"" for CNN performance, especially on resource-constrained platforms.",1,"One of the three key requirements (along with speed and model size) for CNN models, especially on resource-constrained platforms.",0,0.8565769195556641
Nodes: Speed<==>SPEED
"One of the three key requirements, along with accuracy and model size, that form the ""golden trident"" for CNN performance, especially on resource-constrained platforms.",1,"One of the three key requirements (along with accuracy and model size) for CNN models, especially on resource-constrained platforms.",0,0.8636146187782288
Nodes: Arithmetic intensity<==>Arithmetic Intensity
"A measure of the ratio of computation to data access, impacting the performance of sparse convolution.",1,"A measure of the ratio of arithmetic operations to memory accesses, which influences the performance of sparse convolution.",0,0.9009155631065369
Nodes: Direct sparse convolution algorithm<==>Direct Sparse Convolution
An algorithm presented in the paper to speed up sparse convolution operations in CNNs.,0,A specific algorithm presented in the paper to advance the state-of-the-art in sparse convolution for speeding up CNNs.,0,0.9474796056747437
