entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-Shot Learning,8,Few-shot learning,17,1.0
Few-shot segmentation,9,few-shot image segmentation,11,0.9538874626159668
Few-shot segmentation,9,few-shot segmentation,48,1.0
Few-shot segmentation,9,Few-shot segmentation model,67,0.9188429713249207
few-shot image segmentation,11,few-shot segmentation,48,0.9538874626159668
few-shot image segmentation,11,Few-shot segmentation model,67,0.8875754475593567
semantic segmentation,16,Semantic Image Segmentation,21,0.8936657905578613
Few-shot classification,20,Few-shot classification methods,27,0.9597904682159424
Model III,46,Model II,51,0.8910993933677673
few-shot segmentation,48,Few-shot segmentation model,67,0.9188429713249207
Model I,50,Model II,51,0.9066287279129028
CNN FEATURES,64,CNN features,68,1.0000001192092896
Nodes: Few-Shot Learning<==>Few-shot learning
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where the model learns to perform a task with a limited number of training examples.,0,0.8963531851768494
