entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
object classes,4,Object classes,22,1.0000001192092896
pixelwise annotation,6,Pixelwise annotation,19,1.0
ground-truth segmentation,7,Ground-truth segmentation,20,1.0
ground-truth segmentation,7,Ground truth segmentation,39,0.9690520763397217
Few-shot segmentation models,11,Few-shot segmentation,26,0.9427840709686279
Few-shot segmentation models,11,few-shot image segmentation,29,0.9016836881637573
Few-shot segmentation models,11,few-shot segmentation,44,0.9427840709686279
Few-shot segmentation models,11,Baseline few-shot segmentation model,104,0.9041808247566223
Few-shot learning models,13,few-shot learning,14,0.9431504011154175
Few-shot learning models,13,Few-Shot Learning,21,0.9431504011154175
Few-shot learning models,13,Few-shot learning,37,0.9431504011154175
few-shot learning,14,Few-Shot Learning,21,1.0000001192092896
few-shot learning,14,Few-shot learning,37,1.0000001192092896
images,15,Images,48,1.0000001192092896
Semantic segmentation,18,Semantic Segmentation,24,1.0000001192092896
Semantic segmentation,18,semantic segmentation,27,1.0000001192092896
Ground-truth segmentation,20,Ground truth segmentation,39,0.9690520763397217
Few-Shot Learning,21,Few-shot learning,37,1.0000001192092896
Semantic Segmentation,24,semantic segmentation,27,1.0000001192092896
Pre-trained weights,25,pre-trained weights,103,1.0000001192092896
Few-shot segmentation,26,few-shot image segmentation,29,0.9538876414299011
Few-shot segmentation,26,few-shot segmentation,44,1.0
Few-shot segmentation,26,Few-shot semantic segmentation,82,0.8894989490509033
segmentation annotation,28,Segmentation annotations,32,0.9806358218193054
segmentation annotation,28,Segmentation annotation,50,1.0
few-shot image segmentation,29,few-shot segmentation,44,0.9538876414299011
Segmentation annotations,32,Segmentation annotation,50,0.9806358218193054
instance segmentation,36,Instance segmentation,49,0.9999999403953552
instance segmentation,36,instance-level segmentation,53,0.9354372024536133
few-shot segmentation,44,Few-shot semantic segmentation,82,0.8894989490509033
Instance segmentation,49,instance-level segmentation,53,0.9354372024536133
Nodes: object classes<==>Object classes
"Categories of objects present in the dataset, used for segmentation tasks.",4,"The categories of objects present in the dataset, for which segmentation annotations are provided.",1,0.922368586063385
"Categories of objects present in the dataset, used for segmentation tasks.",4,"Categories of objects within datasets, relevant to segmentation tasks.",2,0.8746487498283386
Nodes: Few-shot learning models<==>Few-Shot Learning
"Models designed to learn from a limited number of examples, which is the core concept of the paper.",0,"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,0.8644585013389587
Nodes: Few-shot learning models<==>Few-shot learning
"Models designed to learn from a limited number of examples, which is the core concept of the paper.",0,"A machine learning approach where models learn from a limited number of examples, which is the core concept of the paper.",1,0.8803723454475403
Nodes: few-shot learning<==>Few-Shot Learning
A machine learning approach where models learn from a limited number of examples.,0,"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,0.9161898493766785
A machine learning paradigm where models learn from a limited number of examples.,1,"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,0.9023597240447998
A machine learning paradigm where models learn from a limited number of examples.,2,"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,0.9023597240447998
A machine learning approach where models learn from a limited number of examples.,3,"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,0.9161898493766785
Nodes: few-shot learning<==>Few-shot learning
A machine learning approach where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,0,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,0,"A machine learning approach where models learn from a limited number of examples, which is the core concept of the paper.",1,0.8914653062820435
A machine learning approach where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,2,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,3,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,4,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,0,A machine learning paradigm where models learn to perform tasks from a limited number of training examples.,5,0.8863716125488281
A machine learning paradigm where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,0,1.0
A machine learning paradigm where models learn from a limited number of examples.,1,"A machine learning approach where models learn from a limited number of examples, which is the core concept of the paper.",1,0.883823812007904
A machine learning paradigm where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,2,1.0
A machine learning paradigm where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,3,1.0
A machine learning paradigm where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,4,1.0
A machine learning paradigm where models learn from a limited number of examples.,1,A machine learning paradigm where models learn to perform tasks from a limited number of training examples.,5,0.9192262887954712
