entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-shot segmentation,1,few-shot segmentation,27,1.0
Semantic segmentation,8,Semantic Segmentation,20,1.0000001192092896
Semantic segmentation,8,semantic segmentation,30,1.0000001192092896
Instance segmentation,9,Instance Segmentation,19,0.9999999403953552
Instance segmentation,9,instance segmentation,31,0.9999999403953552
Object classes,11,Object Classes,17,1.0000001192092896
Object classes,11,object classes,32,1.0000001192092896
Object Classes,17,object classes,32,1.0000001192092896
Pixelwise Segmentation Annotation,18,pixelwise segmentation annotations,33,0.9829710721969604
Instance Segmentation,19,instance segmentation,31,0.9999999403953552
Semantic Segmentation,20,semantic segmentation,30,1.0000001192092896
Pre-trained weights,23,pre-trained weights,34,0.9999998807907104
Model I,39,Model II,40,0.9066286683082581
Model II,40,Model III,41,0.8910993933677673
Nodes: Few-shot segmentation<==>few-shot segmentation
A computer vision task where models learn to segment objects from a limited number of examples.,0,A computer vision task where models learn to segment objects from a limited number of examples.,0,1.0
A computer vision task where models learn to segment objects from a limited number of examples.,1,A computer vision task where models learn to segment objects from a limited number of examples.,0,1.0
Nodes: Semantic segmentation<==>Semantic Segmentation
The task of assigning a semantic label to each pixel in an image.,0,The task of assigning a semantic label to each pixel in an image.,0,1.0
Nodes: Semantic segmentation<==>semantic segmentation
The task of assigning a semantic label to each pixel in an image.,0,A computer vision task that involves assigning a semantic label to each pixel in an image.,0,0.8845864534378052
Nodes: Instance segmentation<==>instance segmentation
The task of identifying and segmenting individual instances of objects in an image.,0,A computer vision task that involves detecting and segmenting individual instances of objects in an image.,0,0.8785883784294128
Nodes: Object classes<==>object classes
"Categories of objects within a dataset, used for training and evaluating segmentation models.",0,Categories of objects present in the datasets used for segmentation tasks.,0,0.9020918607711792
Nodes: Semantic Segmentation<==>semantic segmentation
The task of assigning a semantic label to each pixel in an image.,0,A computer vision task that involves assigning a semantic label to each pixel in an image.,0,0.8845864534378052
