entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
feature-to-activity attention,4,Feature-to-activity attention,15,1.0000001192092896
tri-axial self-attention encoder-decoder,5,Tri-axial self-attention encoder-decoder,16,1.0
hockey dataset,8,Hockey Dataset,29,1.0
charades datasets,10,charades dataset,30,0.9791455268859863
3D convolutional networks,12,3D convolution network,19,0.9306190609931946
non-local neural networks,13,Non-local neural network,20,0.9226137399673462
non-local neural networks,13,non-local neural network,26,0.9226137399673462
non-local neural networks,13,Non-local Neural Network,33,0.9226137399673462
Self-Attention Decoder,18,Self-attention decoder,35,1.0
Non-local neural network,20,non-local neural network,26,1.0000001192092896
Non-local neural network,20,Non-local Neural Network,33,1.0000001192092896
non-local neural network,26,Non-local Neural Network,33,1.0000001192092896
