entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,0,Concurrent Activity Recognition System,18,0.9113490581512451
Concurrent activity recognition,0,Concurrent Activity Recognition,23,0.9999999403953552
Feature-to-activity attention,4,Feature-to-Activity Attention,19,1.0
Tri-axial self-attention encoder-decoder,5,Tri-axial Self-Attention Encoder-Decoder,58,1.0000001192092896
Hockey dataset,12,Hockey Dataset,52,1.0
Tri-axial self-attention,15,Triaxial self-attention,69,0.9139496684074402
Concurrent Activity Recognition System,18,Concurrent Activity Recognition,23,0.9113490581512451
Self-attention-based Decoder,22,Self-attention decoder,70,0.9351862072944641
Self-attention-based Decoder,22,Self-Attention Decoder,76,0.9351860284805298
Spatial Attention,29,Spatial attention,33,1.0
Temporal Attention,30,Temporal attention,34,1.0
Non-local neural network,48,non-local neural network,56,1.0
Non-local neural network,48,Non-local neural networks,62,0.9226136803627014
Non-local neural network,48,Non-local Neural Network,67,1.0
non-local neural network,56,Non-local neural networks,62,0.9226136803627014
non-local neural network,56,Non-local Neural Network,67,1.0
Non-local neural networks,62,Non-local Neural Network,67,0.9226136803627014
Self-attention decoder,70,Self-Attention Decoder,76,1.0
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition System
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,0.8945109844207764
The task of identifying multiple activities happening simultaneously in a video.,2,The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,0.8555046916007996
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",3,The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,0.8945109844207764
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,0.8945109844207764
"The focus of the research, recognizing multiple activities happening simultaneously in videos.",5,The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,0.9044254422187805
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The task of recognizing multiple activities happening simultaneously in a video.,0,0.8877148032188416
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The objective of identifying and understanding multiple activities happening simultaneously in videos.,1,0.9080883264541626
The task of identifying multiple activities happening simultaneously in a video.,2,The task of recognizing multiple activities happening simultaneously in a video.,0,0.9773362278938293
The task of identifying multiple activities happening simultaneously in a video.,2,The objective of identifying and understanding multiple activities happening simultaneously in videos.,1,0.924958348274231
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",3,The task of recognizing multiple activities happening simultaneously in a video.,0,0.8877148032188416
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",3,The objective of identifying and understanding multiple activities happening simultaneously in videos.,1,0.9080883264541626
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The task of recognizing multiple activities happening simultaneously in a video.,0,0.8877148032188416
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",4,The objective of identifying and understanding multiple activities happening simultaneously in videos.,1,0.9080883264541626
"The focus of the research, recognizing multiple activities happening simultaneously in videos.",5,The task of recognizing multiple activities happening simultaneously in a video.,0,0.8746805787086487
"The focus of the research, recognizing multiple activities happening simultaneously in videos.",5,The objective of identifying and understanding multiple activities happening simultaneously in videos.,1,0.8941848278045654
Nodes: Concurrent Activity Recognition System<==>Concurrent Activity Recognition
The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,The task of recognizing multiple activities happening simultaneously in a video.,0,0.8506542444229126
The overall system proposed for recognizing multiple activities happening simultaneously in videos.,0,The objective of identifying and understanding multiple activities happening simultaneously in videos.,1,0.853364109992981
Nodes: Spatial Attention<==>Spatial attention
"A technique that allows a neural network to focus on the most relevant spatial regions within a video frame, improving the extraction of activity-associated features.",1,"A method that allows the network to focus on relevant spatial regions within the video frames, improving the accuracy of activity recognition.",0,0.887424647808075
Nodes: Temporal Attention<==>Temporal attention
"A technique that allows a neural network to focus on the most relevant temporal segments within a video sequence, improving the extraction of activity-associated features.",1,"A method that allows the network to focus on relevant temporal segments within the video, improving the accuracy of activity recognition.",0,0.878362774848938
