entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
sentiment analysis,0,Sentiment Analysis,15,1.0
transfer learning,3,Transfer Learning,16,1.0
discriminative fine-tuning,9,Discriminative Fine-tuning,17,1.0000001192092896
slanted triangular learning rates,10,Slanted Triangular Learning Rates,18,1.0000001192092896
gradual unfreezing,11,Gradual Unfreezing,19,1.0
Nodes: sentiment analysis<==>Sentiment Analysis
"The task of determining the emotional tone or attitude expressed in a piece of text, specifically in the context of financial news.",0,"The task of determining the emotional tone or attitude expressed in a piece of text, specifically in the context of financial news.",0,1.0
"The task of determining the emotional tone or attitude expressed in a piece of text, specifically in the context of financial news.",1,"The task of determining the emotional tone or attitude expressed in a piece of text, specifically in the context of financial news.",0,1.0
Nodes: transfer learning<==>Transfer Learning
"A machine learning technique used to apply knowledge gained from one task to a different but related task, employed in the development of FinBERT.",0,"A machine learning technique used to apply knowledge gained from one task to a different but related task, employed in the development of FinBERT.",0,1.0000001192092896
"A machine learning technique used to apply knowledge gained from one task to a different but related task, employed in the development of FinBERT.",1,"A machine learning technique used to apply knowledge gained from one task to a different but related task, employed in the development of FinBERT.",0,1.0000001192092896
Nodes: discriminative fine-tuning<==>Discriminative Fine-tuning
A fine-tuning strategy used to optimize the performance of FinBERT.,0,A fine-tuning strategy used to optimize the performance of FinBERT.,0,1.0
A fine-tuning strategy used to optimize the performance of FinBERT.,1,A fine-tuning strategy used to optimize the performance of FinBERT.,0,1.0
Nodes: slanted triangular learning rates<==>Slanted Triangular Learning Rates
A fine-tuning strategy used to optimize the performance of FinBERT.,1,A fine-tuning strategy used to optimize the performance of FinBERT.,0,1.0
Nodes: gradual unfreezing<==>Gradual Unfreezing
A fine-tuning strategy used to optimize the performance of FinBERT.,0,A fine-tuning strategy used to optimize the performance of FinBERT.,0,1.0
A fine-tuning strategy used to optimize the performance of FinBERT.,1,A fine-tuning strategy used to optimize the performance of FinBERT.,0,1.0
