entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
unsupervised clustering,4,Unsupervised clustering,24,0.9999999403953552
supervised partitioning,5,Supervised partitioning,25,1.0
zero-shot-like generalization analysis,6,Zero-shot-like generalization analysis,26,1.000000238418579
log-bilinear model,7,Log-bilinear model,37,1.0
multi-task method,11,Multi-task Approach,42,0.9103336334228516
word embeddings,12,Word embeddings,27,1.0
object-hypernym co-occurrences,13,Object-Hypernym co-occurrences,22,1.0000001192092896
object-hypernym co-occurrences,13,Object-Hypernym Co-occurrence,40,0.9949295520782471
Object-Hypernym,14,Object-Hypernym (oh),38,0.9181162118911743
Object-Hypernym co-occurrences,22,Object-Hypernym Co-occurrence,40,0.9949295520782471
Object-Attribute co-occurrences,23,Object-Attribute Co-occurrence,41,0.9885884523391724
Object-Hypernym (oh) counts,28,Object-Hypernym (oh) Counts,36,1.0000001192092896
Nodes: Object-Hypernym (oh) counts<==>Object-Hypernym (oh) Counts
Co-occurrence statistics calculated using ImageNet synsets and their ancestors in WordNet.,0,Co-occurrence counts computed using ImageNet synsets and their ancestors in WordNet.,0,0.9465348720550537
