entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
image retrieval,7,Image Retrieval,31,1.0
image retrieval,7,Image retrieval,54,1.0
word embeddings,9,Word embeddings,19,1.0
visual co-occurrences,10,Visual co-occurrences,20,1.0
Object-Hypernym,11,Object-Hypernym (oh),36,0.9181161522865295
Vis-w2v,13,vis-w2v,22,1.0000001192092896
Image Retrieval,31,Image retrieval,54,1.0
Nodes: word embeddings<==>Word embeddings
"Vector representations of words, used to capture semantic meaning.",0,"Vector representations of words, used to capture semantic relationships between words.",1,0.9014331102371216
Nodes: visual co-occurrences<==>Visual co-occurrences
Co-occurrences of words extracted from object and attribute annotations in visual databases.,0,"The co-occurrence of words and visual elements, extracted from object and attribute annotations in visual databases.",1,0.9419219493865967
Co-occurrences extracted from object and attribute annotations in visual databases.,1,"The co-occurrence of words and visual elements, extracted from object and attribute annotations in visual databases.",1,0.862023651599884
Nodes: Image Retrieval<==>Image retrieval
"A vision-language task used to evaluate the performance of word embeddings, where the goal is to retrieve relevant images based on textual queries.",0,A vision-language task used to evaluate the performance of different word embeddings.,0,0.8500529527664185
